"GENEID","avg_effect","consistency","n_disorders"
"ENSG00000060140",-0.358202655,0.882182665471329,2
"ENSG00000060237",-0.0873919,NA,1
"ENSG00000060339",0.0301878706666667,NA,1
"ENSG00000060491",0.235395952,NA,1
"ENSG00000060558",0.339954564,NA,1
"ENSG00000060566",1.276105364,NA,1
"ENSG00000060642",0.190597309,NA,1
"ENSG00000060656",0.203315102,NA,1
"ENSG00000060688",0.301111971,NA,1
"ENSG00000060709",0.075939421,0.373438052109892,2
"ENSG00000060718",0.0449389046666667,0.160744215816522,3
"ENSG00000060749",-0.114587212,0.0910504802286923,2
"ENSG00000060762",0.14290401,NA,1
"ENSG00000060971",0.179575293,NA,1
"ENSG00000060982",-0.6108057695,0.670553560106376,2
"ENSG00000061273",-0.0749018,NA,1
"ENSG00000061337",-0.4047932555,0.24956832573982,2
"ENSG00000061455",0.162261342,NA,1
"ENSG00000061676",0.00857972766666667,NA,1
"ENSG00000061794",0.283029303,NA,1
"ENSG00000061918",-0.358077714,0.778024049036607,2
"ENSG00000061936",-0.176603307,NA,1
"ENSG00000061938",-0.1811425351,0.322197416234218,2
"ENSG00000062038",0.195869786,0.0503870984523912,2
"ENSG00000062096",-0.5254836215,0.0875709018036752,2
"ENSG00000062282",0.363732748,NA,1
"ENSG00000062370",-0.172149128,NA,1
"ENSG00000062582",0.4164899285,0.320305128625613,2
"ENSG00000062716",-0.21428944,NA,1
"ENSG00000062725",0.174048159,NA,1
"ENSG00000062822",-0.0658148,NA,1
"ENSG00000063015",-0.2730703245,NA,1
"ENSG00000063046",0.181787876,NA,1
"ENSG00000063169",-0.181622611333333,0.157858069393745,2
"ENSG00000063176",0.195869353,NA,1
"ENSG00000063177",0.1064127633125,0.358382911395112,4
"ENSG00000063180",-0.00327899675000001,0.553417916023013,2
"ENSG00000063241",0.394577811,NA,1
"ENSG00000063244",0.15130965,NA,1
"ENSG00000063245",0.08869468,0.291121066120411,2
"ENSG00000063322",0.255,NA,1
"ENSG00000063587",-0.1811485215,NA,1
"ENSG00000063601",-0.1549471785,NA,1
"ENSG00000063660",-0.0375900825,0.58358186695304,2
"ENSG00000063761",-0.136066683833333,0.100408337263472,2
"ENSG00000063854",0.1710139315,NA,1
"ENSG00000064042",0.2401626435,0.240186292959894,2
"ENSG00000064102",-0.243027303,NA,1
"ENSG00000064199",0.250946776285714,NA,1
"ENSG00000064205",0.53947708,0.35275800718731,2
"ENSG00000064218",0.79494434,NA,1
"ENSG00000064225",0.26538298925,0.0382728464357073,2
"ENSG00000064300",-0.259732468333333,0.0435138736804368,3
"ENSG00000064309",-0.1787038,NA,1
"ENSG00000064393",0.46971368,0.109633116330627,2
"ENSG00000064419",0.11968317,NA,1
"ENSG00000064490",0.289809017,NA,1
"ENSG00000064545",0.268204429,NA,1
"ENSG00000064547",-0.468489628,NA,1
"ENSG00000064601",-0.152073036,NA,1
"ENSG00000064607",-0.094844078,0.078802069903074,2
"ENSG00000064651",-0.2091538,NA,1
"ENSG00000064652",-0.13983596,0.00305761457466438,2
"ENSG00000064655",0.15697923,0.326407745111285,2
"ENSG00000064666",-0.8150054,NA,1
"ENSG00000064687",-0.1012564,NA,1
"ENSG00000064692",-0.173744136,NA,1
"ENSG00000064726",0.189025784,NA,1
"ENSG00000064763",-0.598,NA,1
"ENSG00000064787",-0.1771205335,NA,1
"ENSG00000064886",0.65390915,0.554689532664125,2
"ENSG00000064932",0.426064533333333,0.227783932378607,3
"ENSG00000064933",-0.36,NA,1
"ENSG00000064961",0.16485859,NA,1
"ENSG00000064989",0.3050786595,NA,1
"ENSG00000064999",-0.2086792505,NA,1
"ENSG00000065000",-0.104250104,NA,1
"ENSG00000065054",-0.067123293,0.529756066504438,2
"ENSG00000065057",-0.202722626,0.142851645278127,4
"ENSG00000065060",-0.363,NA,1
"ENSG00000065135",0.0493014266666667,0.155417875339651,3
"ENSG00000065150",0.142329825666667,NA,1
"ENSG00000065154",0.0241660205,0.344638217287452,2
"ENSG00000065183",0.07518754,NA,1
"ENSG00000065243",-0.0436597,NA,1
"ENSG00000065308",0.14279295,0.285709394076227,2
"ENSG00000065320",0.105314655,0.285267277403645,3
"ENSG00000065325",0.9265353705,0.493526342534019,2
"ENSG00000065328",-0.832592714,NA,1
"ENSG00000065357",-0.089864782,NA,1
"ENSG00000065361",0.1603851915,0.743765447444143,2
"ENSG00000065413",-0.1554916735,0.00892909906677064,2
"ENSG00000065485",0.465619365,NA,1
"ENSG00000065518",0.2525698885,NA,1
"ENSG00000065534",0.21467794275,0.147536744839217,2
"ENSG00000065559",0.48,NA,1
"ENSG00000065609",0.31,NA,1
"ENSG00000065613",-0.358571164,0.284863391724226,2
"ENSG00000065615",-0.1833909955,0.0633074051770268,2
"ENSG00000065618",-0.4279,NA,1
"ENSG00000065665",-0.24791,NA,1
"ENSG00000065675",0.576629019,NA,1
"ENSG00000065833",0.197076326,0.0549953515291501,2
"ENSG00000065882",0.264930565,0.0849395856439322,2
"ENSG00000065883",-0.104403478,NA,1
"ENSG00000065911",-0.041908725,0.6159615302644,2
"ENSG00000065970",-0.182738229,NA,1
"ENSG00000065978",-0.25,NA,1
"ENSG00000066027",0.0106393353333333,0.14208556127065,3
"ENSG00000066044",0.0551065035,0.346331704087268,2
"ENSG00000066056",-0.0202624733333333,0.445845132046348,4
"ENSG00000066084",0.334525928,NA,1
"ENSG00000066136",-0.0512171,NA,1
"ENSG00000066185",0.581,NA,1
"ENSG00000066230",1.257809392,NA,1
"ENSG00000066248",-0.448087385666667,0.168421123299147,3
"ENSG00000066294",0.075451249,0.673457399305079,3
"ENSG00000066322",-0.3176142,NA,1
"ENSG00000066336",0.8354566275,0.533170586862946,2
"ENSG00000066379",-0.36118724,NA,1
"ENSG00000066382",-0.34210326775,0.267323370075462,2
"ENSG00000066557",0.215960324,NA,1
"ENSG00000066583",0.057179761,0.225070954252401,2
"ENSG00000066629",-0.336067833333333,0.34895849753133,3
"ENSG00000066697",-0.152922918,NA,1
"ENSG00000066735",0.484822731666667,NA,1
"ENSG00000066739",-0.1088460555,0.00597795921700378,2
"ENSG00000066827",-0.233444886777778,NA,1
"ENSG00000066926",-0.20991,NA,1
"ENSG00000066933",0.26501257,0.275753867998275,2
"ENSG00000067064",0.005419229,0.386970166713493,2
"ENSG00000067082",-0.0856178241,0.326531496555627,5
"ENSG00000067141",0.1457966595,0.0271811273931616,2
"ENSG00000067167",-0.77,NA,1
"ENSG00000067182",0.267502675,0.600587037447722,4
"ENSG00000067191",-0.0995657521666667,0.0631493701112632,2
"ENSG00000067221",0.298851303,NA,1
"ENSG00000067225",0.0842591193333333,0.0494444143330071,2
"ENSG00000067248",-0.120544949,NA,1
"ENSG00000067334",-0.0897729,NA,1
"ENSG00000067365",0.105691585,0.0281782123013517,2
"ENSG00000067533",-0.049216,NA,1
"ENSG00000067596",0.21,NA,1
"ENSG00000067601",0.252751757,NA,1
"ENSG00000067606",0.034580165,0.146251270319408,2
"ENSG00000067704",0.105255946,0.0746429781247926,2
"ENSG00000067829",0.182962899,NA,1
"ENSG00000067836",0.198631056,NA,1
"ENSG00000067840",-0.1603611005,0.628936998389036,2
"ENSG00000067955",0.188708912,0.0848084894609138,2
"ENSG00000068001",-0.0311140073333333,0.446408100463125,3
"ENSG00000068024",-0.0876584913333333,NA,1
"ENSG00000068028",0.24296068,NA,1
"ENSG00000068078",-0.2255828,NA,1
"ENSG00000068079",-0.0826293825,0.71019799393992,2
"ENSG00000068120",0.0773584,NA,1
"ENSG00000068137",0.518,NA,1
"ENSG00000068308",0.144521766,NA,1
"ENSG00000068366",0.2715945385,0.0832091602929735,2
"ENSG00000068383",-0.785,NA,1
"ENSG00000068400",-0.0142738415,0.228234494129994,2
"ENSG00000068438",-0.153044185857143,0.0242261856322628,2
"ENSG00000068489",0.303795514,NA,1
"ENSG00000068615",-1.001385448,NA,1
"ENSG00000068745",0.0262523763333333,0.223450951926627,3
"ENSG00000068793",0.22370654,NA,1
"ENSG00000068796",0.0885536382,NA,1
"ENSG00000068831",-0.0620192885,0.533300806233555,2
"ENSG00000068878",-0.2703626385,NA,1
"ENSG00000068885",0.200090388,NA,1
"ENSG00000068912",0.0532560315,0.243093597846082,2
"ENSG00000068971",0.16903363275,0.0618525637338805,2
"ENSG00000068976",-0.313764991,0.195004239830556,3
"ENSG00000069020",0.38,NA,1
"ENSG00000069122",0.2069669435,0.186249328961329,2
"ENSG00000069188",0.4483643,NA,1
"ENSG00000069248",0.0687989003333333,NA,1
"ENSG00000069275",0.0985439,NA,1
"ENSG00000069329",0.2192230214,0.111917154106774,2
"ENSG00000069399",0.2601214,1.13827023218387,2
"ENSG00000069424",0.016331596,0.635669070017612,2
"ENSG00000069431",0.210503925,NA,1
"ENSG00000069509",0.130398996,NA,1
"ENSG00000069535",0.415164434,0.304505825327667,2
"ENSG00000069667",-0.187830888,NA,1
"ENSG00000069696",-0.37011,NA,1
"ENSG00000069702",0.292170265,0.064388768728253,2
"ENSG00000069849",-0.159768552,0.013651229051565,3
"ENSG00000069869",0.2497522255,0.0341976277747229,2
"ENSG00000069943",-0.044875408,NA,1
"ENSG00000069956",0.37,NA,1
"ENSG00000069966",-0.242559114285714,0.17457177472849,2
"ENSG00000069974",0.44467,0.222498219768159,2
"ENSG00000070010",0.1998,NA,1
"ENSG00000070018",0.00469243699999999,NA,1
"ENSG00000070047",0.0781086955,0.180644987289835,2
"ENSG00000070081",-0.2046941965,0.0670560723805177,2
"ENSG00000070087",-0.03332966475,0.102052811781708,2
"ENSG00000070182",-0.163025600333333,NA,1
"ENSG00000070190",0.903558749,0.623694696096616,2
"ENSG00000070214",0.3341273125,0.147258257550962,2
"ENSG00000070269",0.13286469625,0.0587927557139809,2
"ENSG00000070366",0.1288746425,0.0163027614830975,3
"ENSG00000070371",0.4147094121,0.0627889437370378,2
"ENSG00000070388",0.500209925,NA,1
"ENSG00000070404",-0.235649235,0.64057844875978,2
"ENSG00000070413",0.144021331,NA,1
"ENSG00000070423",0.570982338,NA,1
"ENSG00000070444",-0.1741244625,0.165933866880914,2
"ENSG00000070476",0.07941029,NA,1
"ENSG00000070495",-0.0180315,0.504183398441976,2
"ENSG00000070501",-0.0763571,NA,1
"ENSG00000070526",0.530983296,NA,1
"ENSG00000070540",0.366623715,0.0896276017798226,2
"ENSG00000070614",-0.24,NA,1
"ENSG00000070718",0.0798948393333333,0.280723997702414,3
"ENSG00000070729",0.61232373,0.0368212704116764,2
"ENSG00000070748",-1.406317852,NA,1
"ENSG00000070759",0.3911874835,NA,1
"ENSG00000070761",0.0766924713333333,NA,1
"ENSG00000070770",-0.168566007,NA,1
"ENSG00000070808",-0.1864233225,0.359368315028167,2
"ENSG00000070814",-0.0669954233333333,0.0397510306522119,2
"ENSG00000070882",-0.292041586666667,0.18896882648642,3
"ENSG00000070915",0.61357,NA,1
"ENSG00000070950",-0.0467279,NA,1
"ENSG00000070961",-0.406082566666667,0.499402628390103,3
"ENSG00000071051",0.40668,NA,1
"ENSG00000071054",-0.0438903,NA,1
"ENSG00000071073",-0.106857876333333,0.361438161225329,3
"ENSG00000071082",0.3659642975,0.191550481629827,2
"ENSG00000071127",0.198529384833333,0.364291861215938,3
"ENSG00000071189",0.00525266449999999,NA,1
"ENSG00000071205",0.307254429,NA,1
"ENSG00000071242",0.115822395,NA,1
"ENSG00000071243",-0.32670185,0.400644085925207,2
"ENSG00000071246",0.0416903435,0.300865983979122,2
"ENSG00000071282",0.05979457,NA,1
"ENSG00000071462",-0.0064583625,NA,1
"ENSG00000071537",0.031958436,0.0126929542168146,2
"ENSG00000071539",0.372699221,0.140678372272259,2
"ENSG00000071575",-0.205530814481481,0.057015526986718,3
"ENSG00000071626",-0.0859926093333333,0.299374173250425,3
"ENSG00000071655",0.088083643,0.639371952057021,2
"ENSG00000071794",-0.1373066595,0.00614385212472439,2
"ENSG00000071859",-0.110951442,NA,1
"ENSG00000071889",0.195017787,NA,1
"ENSG00000071894",-0.00216805224999998,NA,1
"ENSG00000071967",0.397571553,NA,1
"ENSG00000071991",0.6880501325,NA,1
"ENSG00000071994",-0.0772892,NA,1
"ENSG00000072041",0.260871806666667,0.162071002199925,3
"ENSG00000072042",0.0329483296666667,0.206182247869653,3
"ENSG00000072062",-0.0771874035,0.303738924889957,2
"ENSG00000072121",-0.231586984,NA,1
"ENSG00000072133",0.225556755,NA,1
"ENSG00000072134",0.196154986,NA,1
"ENSG00000072135",0.17917799,NA,1
"ENSG00000072163",-0.0337586685,0.620314559512451,2
"ENSG00000072182",0.263445292,NA,1
"ENSG00000072195",-0.100085573,0.510090929116466,2
"ENSG00000072201",-0.548,NA,1
"ENSG00000072315",-0.434680067,NA,1
"ENSG00000072364",-0.022340615,NA,1
"ENSG00000072401",0.239519275,NA,1
"ENSG00000072415",0.197901475,0.596937458712679,2
"ENSG00000072422",-0.2396983,NA,1
"ENSG00000072501",-0.095935012,NA,1
"ENSG00000072571",0.120123918,NA,1
"ENSG00000072609",0.163528465,0.12088914612947,2
"ENSG00000072657",-0.350878552,NA,1
"ENSG00000072682",0.23195363475,0.386982553793395,4
"ENSG00000072694",0.467167027,0.647081505570557,3
"ENSG00000072736",-0.4687177,NA,1
"ENSG00000072778",-0.228443246,NA,1
"ENSG00000072786",0.072124833,0.258736803079439,2
"ENSG00000072803",-0.032894666,0.267435328059894,2
"ENSG00000072849",0.0555415603333333,NA,1
"ENSG00000072858",-0.288812216,NA,1
"ENSG00000072864",0.239575319333333,NA,1
"ENSG00000072952",0.15177875,NA,1
"ENSG00000072954",0.0105359458333333,0.427287620738025,3
"ENSG00000073008",-0.195775993,NA,1
"ENSG00000073009",0.255871074,NA,1
"ENSG00000073050",0.1721580475,NA,1
"ENSG00000073150",-0.146636946,0.482358671411858,3
"ENSG00000073169",-0.4265699,NA,1
"ENSG00000073282",0.7396262705,NA,1
"ENSG00000073331",0.3061476985,0.0267535427510052,2
"ENSG00000073350",-0.1347033,NA,1
"ENSG00000073417",-0.2254436255,0.240838908678309,2
"ENSG00000073464",-0.1573779625,0.32677953989006,3
"ENSG00000073578",-0.22,NA,1
"ENSG00000073605",-0.19137042,0.607595474164537,2
"ENSG00000073712",0.045365342,0.313839241451668,3
"ENSG00000073737",0.157901466266667,0.845610284016168,3
"ENSG00000073756",-0.488022551666667,0.535698769335032,3
"ENSG00000073792",-0.847040914,NA,1
"ENSG00000073849",0.3003595705,0.629566682634537,2
"ENSG00000073910",-0.393,NA,1
"ENSG00000073969",-0.548,NA,1
"ENSG00000074047",-0.478830165,NA,1
"ENSG00000074071",0.162699534,NA,1
"ENSG00000074181",-0.145511068666667,0.505732933581313,3
"ENSG00000074211",-0.372838023,NA,1
"ENSG00000074219",-0.732474,NA,1
"ENSG00000074266",-0.18827232,NA,1
"ENSG00000074276",0.0189708518333333,0.226414952347105,2
"ENSG00000074317",0.4071339065,NA,1
"ENSG00000074319",0.126154055,0.111505004757123,2
"ENSG00000074356",0.161489536,NA,1
"ENSG00000074370",0.567005202,NA,1
"ENSG00000074410",0.091206136,0.564911595629886,3
"ENSG00000074416",-0.1335357767,0.0139744428464095,2
"ENSG00000074527",-0.2135683,NA,1
"ENSG00000074590",-0.14510895,0.0663442230341497,2
"ENSG00000074603",-0.1028354,NA,1
"ENSG00000074695",0.079188211,NA,1
"ENSG00000074696",0.069519593,NA,1
"ENSG00000074706",-0.0243159735,0.559390968588746,4
"ENSG00000074800",0.1181732705,0.0116654792733827,2
"ENSG00000074842",0.1438461935,0.0466858675073162,2
"ENSG00000074964",0.037200775,0.16574268288495,2
"ENSG00000074966",0.10883033,NA,1
"ENSG00000075035",-0.479021241,NA,1
"ENSG00000075043",-0.17654322325,0.596762194872341,2
"ENSG00000075073",-0.517899045,NA,1
"ENSG00000075089",0.341800356,NA,1
"ENSG00000075131",-0.257428034,NA,1
"ENSG00000075142",0.246527441,0.0756216181525955,2
"ENSG00000075213",-0.1997363685,0.105179890051682,2
"ENSG00000075218",1.461402406,NA,1
"ENSG00000075223",0.001214995,0.688306374580784,2
"ENSG00000075239",0.149041366,NA,1
"ENSG00000075240",-0.020962263,NA,1
"ENSG00000075292",-0.229057838,0.1144695032682,2
"ENSG00000075303",0.114452843666667,0.26791268511516,3
"ENSG00000075340",-0.1856074,NA,1
"ENSG00000075391",-0.412,NA,1
"ENSG00000075399",0.221024864666667,NA,1
"ENSG00000075407",-0.1639511315,NA,1
"ENSG00000075413",0.06048522,NA,1
"ENSG00000075415",0.02600878,0.193489277207066,2
"ENSG00000075420",-0.0117160955,0.263966829998138,2
"ENSG00000075426",-0.453353677666667,NA,1
"ENSG00000075461",-0.397294781,NA,1
"ENSG00000075539",0.0319357123333333,0.226668314645718,3
"ENSG00000075568",-0.0461522,NA,1
"ENSG00000075618",0.196512054,NA,1
"ENSG00000075643",0.293313879666667,0.156367616730078,3
"ENSG00000075651",0.674859101,NA,1
"ENSG00000075711",-0.35,NA,1
"ENSG00000075785",-0.198787312,NA,1
"ENSG00000075790",0.194556346,NA,1
"ENSG00000075826",0.12209242,NA,1
"ENSG00000075856",0.119838326,NA,1
"ENSG00000075884",0.790345524833333,0.0531966248485785,2
"ENSG00000075914",0.16301487,NA,1
"ENSG00000075945",-0.1088314,NA,1
"ENSG00000075975",0.159274049,0.0113786930263894,2
"ENSG00000076003",0.308080153875,0.224477998056604,4
"ENSG00000076043",0.2017579345,0.00445185166336215,2
"ENSG00000076067",0.0710887,0.2789413215201,2
"ENSG00000076108",-0.0442424,NA,1
"ENSG00000076242",-0.0649597,NA,1
"ENSG00000076248",0.34616341,0.25008470390181,2
"ENSG00000076258",0.617410927,NA,1
"ENSG00000076344",-0.217369384,0.24649546665006,2
"ENSG00000076356",-0.247518789,0.145667092637917,2
"ENSG00000076382",0.139608698888889,0.233475286765855,3
"ENSG00000076513",0.25,NA,1
"ENSG00000076554",0.255747946,0.133292533048321,2
"ENSG00000076555",-0.2123094115,0.191696947485841,2
"ENSG00000076604",0.02817225,0.633324077657028,2
"ENSG00000076641",-0.160555695,NA,1
"ENSG00000076662",0.426045638833333,0.114615841609292,2
"ENSG00000076685",-0.179882666,NA,1
"ENSG00000076706",-0.0410266056666667,0.340866945013129,3
"ENSG00000076826",0.3060051525,0.0933453818520044,2
"ENSG00000076864",-0.2780106965,NA,1
"ENSG00000076924",0.06746365,NA,1
"ENSG00000076984",-0.069702038375,0.0567773675676409,2
"ENSG00000077044",-0.196183575,NA,1
"ENSG00000077063",-0.294508569333333,0.287135998503744,3
"ENSG00000077080",-0.0626167,NA,1
"ENSG00000077092",-0.198077146,NA,1
"ENSG00000077097",-0.17134,NA,1
"ENSG00000077147",0.042649501,NA,1
"ENSG00000077150",0.224387816666667,0.762537265209413,3
"ENSG00000077157",0.117955019,NA,1
"ENSG00000077232",-0.0858351,NA,1
"ENSG00000077235",0.0901203,0.196405555278307,2
"ENSG00000077238",-0.181305351666667,0.796981959906644,2
"ENSG00000077254",0.168318062,NA,1
"ENSG00000077264",-0.112136306666667,0.921863896064887,3
"ENSG00000077279",-0.0758904686666667,0.43682316150937,3
"ENSG00000077312",0.184438713,NA,1
"ENSG00000077327",-0.4473469,NA,1
"ENSG00000077348",0.170066908,0.413725360558833,2
"ENSG00000077420",0.282694831166667,0.409602984241661,3
"ENSG00000077454",0.263683134,NA,1
"ENSG00000077458",-0.214101865,NA,1
"ENSG00000077463",0.208045602,0.432545847582969,2
"ENSG00000077522",0.32,NA,1
"ENSG00000077585",-0.0668628205,0.39843921455149,2
"ENSG00000077616",-0.184386975,0.390320253224922,3
"ENSG00000077713",0.29654384,NA,1
"ENSG00000077782",0.172639644666667,0.400632420029879,3
"ENSG00000078018",0.164002373,NA,1
"ENSG00000078043",-0.113120966,NA,1
"ENSG00000078053",0.4225198,NA,1
"ENSG00000078070",0.0844045215,0.0276279792808918,2
"ENSG00000078081",0.526734599,NA,1
"ENSG00000078098",0.542669169333333,0.416415690730062,3
"ENSG00000078114",0.1882653975,NA,1
"ENSG00000078124",-0.139103001,NA,1
"ENSG00000078142",-0.2251534315,0.161003361202338,2
"ENSG00000078177",0.139019175,NA,1
"ENSG00000078246",-0.0383222768333333,0.0289205586917877,2
"ENSG00000078269",-0.4300985895,0.246339447074325,2
"ENSG00000078328",-0.46151045,0.45324066820885,2
"ENSG00000078369",-0.269681181,NA,1
"ENSG00000078401",-0.2576724,0.828419717623186,2
"ENSG00000078403",0.00708736499999999,NA,1
"ENSG00000078487",0.21081033,NA,1
"ENSG00000078549",0.19775195,NA,1
"ENSG00000078579",1.33948221,NA,1
"ENSG00000078596",-0.0804148533333333,0.450219984913956,3
"ENSG00000078668",0.054381923,0.150850804650303,3
"ENSG00000078674",-0.172459674,NA,1
"ENSG00000078687",0.0982554783333333,0.24288343180428,2
"ENSG00000078699",0.04914881,0.135642752342232,2
"ENSG00000078725",-0.154162613,NA,1
"ENSG00000078747",0.0542178985,0.131332071719307,2
"ENSG00000078804",0.1842606,0.375221122267817,2
"ENSG00000078808",0.179225763,NA,1
"ENSG00000078814",-0.124889910666667,0.564394684387826,3
"ENSG00000078898",-0.0610417,NA,1
"ENSG00000078900",-0.058173,NA,1
"ENSG00000078967",-0.123298586,NA,1
"ENSG00000079101",-0.45015560425,0.709370547130517,2
"ENSG00000079102",0.34161774425,0.803813894693863,2
"ENSG00000079134",0.0332946093333333,NA,1
"ENSG00000079150",-0.329376017,NA,1
"ENSG00000079156",-0.172054907333333,NA,1
"ENSG00000079215",-0.441927205,NA,1
"ENSG00000079246",0.0760453886666667,NA,1
"ENSG00000079257",-0.186670347,NA,1
"ENSG00000079308",0.2898205555,NA,1
"ENSG00000079313",0.353526892,NA,1
"ENSG00000079332",0.177226776,NA,1
"ENSG00000079335",-0.1265991,NA,1
"ENSG00000079337",0.08171372,NA,1
"ENSG00000079432",-0.342190997,0.0240233702348252,2
"ENSG00000079435",-0.3182224,NA,1
"ENSG00000079459",0.248579521,NA,1
"ENSG00000079462",0.316560323,NA,1
"ENSG00000079482",-0.013411262,0.246504978650481,2
"ENSG00000079689",-0.852427296,0.904852284016213,2
"ENSG00000079691",-0.187806867,NA,1
"ENSG00000079785",-0.1286879,NA,1
"ENSG00000079805",0.21495702,NA,1
"ENSG00000079819",-0.0800461,NA,1
"ENSG00000079841",0.1314610145,NA,1
"ENSG00000079931",0.27283898,NA,1
"ENSG00000079950",0.044627136,NA,1
"ENSG00000079974",-0.400489632,NA,1
"ENSG00000080189",0.0544116963333333,0.206648236521075,3
"ENSG00000080200",-0.36730464,NA,1
"ENSG00000080224",0.36748234,NA,1
"ENSG00000080298",-0.0770233,NA,1
"ENSG00000080345",-0.132008013333333,NA,1
"ENSG00000080371",-0.214406788,NA,1
"ENSG00000080493",-0.3653094285,0.136598079766566,2
"ENSG00000080503",-0.058997085,NA,1
"ENSG00000080546",0.15462422375,0.0331947524438326,4
"ENSG00000080573",-0.37226089525,0.176586179859578,4
"ENSG00000080603",-0.185347582,0.113305492369282,2
"ENSG00000080608",-0.145251558,NA,1
"ENSG00000080644",0.33107273075,0.913699087645343,3
"ENSG00000080709",0.26490174,NA,1
"ENSG00000080802",-0.1433449335,NA,1
"ENSG00000080815",-0.271962463,NA,1
"ENSG00000080823",-0.101663805666667,NA,1
"ENSG00000080845",-0.116508174,NA,1
"ENSG00000080854",0.48643471575,0.344453328309608,2
"ENSG00000080947",-0.362025196,NA,1
"ENSG00000081014",0.00595356449999999,0.263335666485251,2
"ENSG00000081019",-0.1537034595,NA,1
"ENSG00000081026",0.10173822,NA,1
"ENSG00000081041",-0.453720308,0.904961110578265,2
"ENSG00000081051",0.714655906,NA,1
"ENSG00000081052",-0.330759179,0.386890051515185,2
"ENSG00000081059",-0.145607307666667,NA,1
