"gene","degree","weighted_degree"
"ENSG00000220008",4488,5405
"ENSG00000225231",4488,5405
"ENSG00000226137",4488,5405
"ENSG00000229117",4488,5405
"ENSG00000229921",4488,5405
"ENSG00000230062",4488,5405
"ENSG00000231453",4488,5405
"ENSG00000231500",4488,5405
"ENSG00000233067",4488,5405
"ENSG00000233276",4488,5405
"ENSG00000236404",4488,5405
"ENSG00000237515",4488,5405
"ENSG00000238227",4488,5405
"ENSG00000239437",4488,5405
"ENSG00000239899",4488,5405
"ENSG00000240342",4488,5405
"ENSG00000240583",4488,5405
"ENSG00000240869",4488,5405
"ENSG00000241852",4488,5405
"ENSG00000249992",4488,5405
"ENSG00000250125",4488,5405
"ENSG00000250366",4488,5405
"ENSG00000250786",4488,5405
"ENSG00000251215",4488,5405
"ENSG00000251381",4488,5405
"ENSG00000252316",4488,5405
"ENSG00000254858",4488,5405
"ENSG00000256771",4488,5405
"ENSG00000257093",4488,5405
"ENSG00000258289",4488,5405
"ENSG00000259905",4488,5405
"ENSG00000259954",4488,5405
"ENSG00000264940",4488,5405
"ENSG00000265735",4488,5405
"ENSG00000270231",4488,5405
"ENSG00000270343",4488,5405
"ENSG00000271614",4488,5405
"ENSG00000273079",4488,5405
"ENSG00000274602",4488,5405
"ENSG00000005194",4310,5200
"ENSG00000005339",4310,5200
"ENSG00000005884",4310,5200
"ENSG00000006712",4310,5200
"ENSG00000008405",4310,5200
"ENSG00000008710",4310,5200
"ENSG00000008838",4310,5200
"ENSG00000011566",4310,5200
"ENSG00000013375",4310,5200
"ENSG00000014919",4310,5200
"ENSG00000023572",4310,5200
"ENSG00000023909",4310,5200
"ENSG00000025423",4310,5200
"ENSG00000028277",4310,5200
"ENSG00000029364",4310,5200
"ENSG00000032444",4310,5200
"ENSG00000035687",4310,5200
"ENSG00000038358",4310,5200
"ENSG00000044115",4310,5200
"ENSG00000049245",4310,5200
"ENSG00000049247",4310,5200
"ENSG00000049883",4310,5200
"ENSG00000053702",4310,5200
"ENSG00000054611",4310,5200
"ENSG00000054965",4310,5200
"ENSG00000055070",4310,5200
"ENSG00000055609",4310,5200
"ENSG00000060749",4310,5200
"ENSG00000063169",4310,5200
"ENSG00000063245",4310,5200
"ENSG00000064607",4310,5200
"ENSG00000065534",4310,5200
"ENSG00000067606",4310,5200
"ENSG00000067704",4310,5200
"ENSG00000069122",4310,5200
"ENSG00000070047",4310,5200
"ENSG00000070444",4310,5200
"ENSG00000070814",4310,5200
"ENSG00000071537",4310,5200
"ENSG00000074964",4310,5200
"ENSG00000076555",4310,5200
"ENSG00000077463",4310,5200
"ENSG00000078246",4310,5200
"ENSG00000078699",4310,5200
"ENSG00000078747",4310,5200
"ENSG00000079101",4310,5200
"ENSG00000081041",4310,5200
"ENSG00000081052",4310,5200
"ENSG00000081913",4310,5200
"ENSG00000082146",4310,5200
"ENSG00000082213",4310,5200
"ENSG00000082805",4310,5200
"ENSG00000083457",4310,5200
"ENSG00000083535",4310,5200
"ENSG00000084676",4310,5200
"ENSG00000086015",4310,5200
"ENSG00000087087",4310,5200
"ENSG00000087152",4310,5200
"ENSG00000087303",4310,5200
"ENSG00000088808",4310,5200
"ENSG00000088854",4310,5200
"ENSG00000089163",4310,5200
"ENSG00000089818",4310,5200
"ENSG00000090565",4310,5200
"ENSG00000090612",4310,5200
"ENSG00000092421",4310,5200
"ENSG00000095370",4310,5200
"ENSG00000096654",4310,5200
"ENSG00000097096",4310,5200
"ENSG00000099364",4310,5200
"ENSG00000099381",4310,5200
"ENSG00000099992",4310,5200
"ENSG00000100196",4310,5200
"ENSG00000100221",4310,5200
"ENSG00000100241",4310,5200
"ENSG00000100297",4310,5200
"ENSG00000100320",4310,5200
"ENSG00000100359",4310,5200
"ENSG00000100417",4310,5200
"ENSG00000100605",4310,5200
"ENSG00000100628",4310,5200
"ENSG00000100941",4310,5200
"ENSG00000101152",4310,5200
"ENSG00000101306",4310,5200
"ENSG00000101574",4310,5200
"ENSG00000102908",4310,5200
"ENSG00000102967",4310,5200
"ENSG00000103160",4310,5200
"ENSG00000103342",4310,5200
"ENSG00000103429",4310,5200
"ENSG00000103495",4310,5200
"ENSG00000103653",4310,5200
"ENSG00000104228",4310,5200
"ENSG00000104442",4310,5200
"ENSG00000104450",4310,5200
"ENSG00000104824",4310,5200
"ENSG00000104872",4310,5200
"ENSG00000104885",4310,5200
"ENSG00000104897",4310,5200
"ENSG00000104976",4310,5200
"ENSG00000105127",4310,5200
"ENSG00000105136",4310,5200
"ENSG00000105229",4310,5200
"ENSG00000105298",4310,5200
"ENSG00000105618",4310,5200
"ENSG00000105662",4310,5200
"ENSG00000105738",4310,5200
"ENSG00000105963",4310,5200
"ENSG00000106012",4310,5200
"ENSG00000106692",4310,5200
"ENSG00000107140",4310,5200
"ENSG00000107165",4310,5200
"ENSG00000107263",4310,5200
"ENSG00000107521",4310,5200
"ENSG00000107736",4310,5200
"ENSG00000108061",4310,5200
"ENSG00000108106",4310,5200
"ENSG00000108175",4310,5200
"ENSG00000108344",4310,5200
"ENSG00000108474",4310,5200
"ENSG00000108557",4310,5200
"ENSG00000108840",4310,5200
"ENSG00000108854",4310,5200
"ENSG00000109047",4310,5200
"ENSG00000109332",4310,5200
"ENSG00000109390",4310,5200
"ENSG00000109572",4310,5200
"ENSG00000109736",4310,5200
"ENSG00000109917",4310,5200
"ENSG00000111011",4310,5200
"ENSG00000111249",4310,5200
"ENSG00000111445",4310,5200
"ENSG00000111678",4310,5200
"ENSG00000111726",4310,5200
"ENSG00000111737",4310,5200
"ENSG00000111752",4310,5200
"ENSG00000111863",4310,5200
"ENSG00000112062",4310,5200
"ENSG00000112234",4310,5200
"ENSG00000112294",4310,5200
"ENSG00000112658",4310,5200
"ENSG00000112667",4310,5200
"ENSG00000112787",4310,5200
"ENSG00000113552",4310,5200
"ENSG00000113638",4310,5200
"ENSG00000113734",4310,5200
"ENSG00000114021",4310,5200
"ENSG00000114251",4310,5200
"ENSG00000114455",4310,5200
"ENSG00000114784",4310,5200
"ENSG00000115307",4310,5200
"ENSG00000115368",4310,5200
"ENSG00000115459",4310,5200
"ENSG00000115468",4310,5200
"ENSG00000115525",4310,5200
"ENSG00000115904",4310,5200
"ENSG00000115966",4310,5200
"ENSG00000116017",4310,5200
"ENSG00000116147",4310,5200
"ENSG00000116406",4310,5200
"ENSG00000116497",4310,5200
"ENSG00000116560",4310,5200
"ENSG00000116586",4310,5200
"ENSG00000116604",4310,5200
"ENSG00000116704",4310,5200
"ENSG00000116752",4310,5200
"ENSG00000117305",4310,5200
"ENSG00000117543",4310,5200
"ENSG00000117598",4310,5200
"ENSG00000117713",4310,5200
"ENSG00000118816",4310,5200
"ENSG00000119285",4310,5200
"ENSG00000119522",4310,5200
"ENSG00000119685",4310,5200
"ENSG00000119820",4310,5200
"ENSG00000119900",4310,5200
"ENSG00000119953",4310,5200
"ENSG00000120471",4310,5200
"ENSG00000120784",4310,5200
"ENSG00000120800",4310,5200
"ENSG00000121057",4310,5200
"ENSG00000121101",4310,5200
"ENSG00000122008",4310,5200
"ENSG00000122025",4310,5200
"ENSG00000122223",4310,5200
"ENSG00000122378",4310,5200
"ENSG00000122507",4310,5200
"ENSG00000123064",4310,5200
"ENSG00000123329",4310,5200
"ENSG00000123416",4310,5200
"ENSG00000124098",4310,5200
"ENSG00000124217",4310,5200
"ENSG00000124562",4310,5200
"ENSG00000124596",4310,5200
"ENSG00000124783",4310,5200
"ENSG00000124787",4310,5200
"ENSG00000125124",4310,5200
"ENSG00000125337",4310,5200
"ENSG00000125386",4310,5200
"ENSG00000125844",4310,5200
"ENSG00000125885",4310,5200
"ENSG00000126457",4310,5200
"ENSG00000126461",4310,5200
"ENSG00000126464",4310,5200
"ENSG00000126562",4310,5200
"ENSG00000126804",4310,5200
"ENSG00000127054",4310,5200
"ENSG00000127914",4310,5200
"ENSG00000127922",4310,5200
"ENSG00000127946",4310,5200
"ENSG00000128000",4310,5200
"ENSG00000129518",4310,5200
"ENSG00000129757",4310,5200
"ENSG00000129993",4310,5200
"ENSG00000130037",4310,5200
"ENSG00000130147",4310,5200
"ENSG00000130311",4310,5200
"ENSG00000130560",4310,5200
"ENSG00000130699",4310,5200
"ENSG00000130726",4310,5200
"ENSG00000130768",4310,5200
"ENSG00000130816",4310,5200
"ENSG00000131149",4310,5200
"ENSG00000131165",4310,5200
"ENSG00000131351",4310,5200
"ENSG00000131408",4310,5200
"ENSG00000131507",4310,5200
"ENSG00000131779",4310,5200
"ENSG00000132005",4310,5200
"ENSG00000132024",4310,5200
"ENSG00000132341",4310,5200
"ENSG00000132376",4310,5200
"ENSG00000132432",4310,5200
"ENSG00000132640",4310,5200
"ENSG00000132823",4310,5200
"ENSG00000132881",4310,5200
"ENSG00000132963",4310,5200
"ENSG00000133250",4310,5200
"ENSG00000133398",4310,5200
"ENSG00000133597",4310,5200
"ENSG00000134058",4310,5200
"ENSG00000134146",4310,5200
"ENSG00000134339",4310,5200
"ENSG00000134717",4310,5200
"ENSG00000134987",4310,5200
"ENSG00000135185",4310,5200
"ENSG00000135525",4310,5200
"ENSG00000135577",4310,5200
"ENSG00000135597",4310,5200
"ENSG00000135679",4310,5200
"ENSG00000135766",4310,5200
"ENSG00000135900",4310,5200
"ENSG00000135930",4310,5200
"ENSG00000135940",4310,5200
"ENSG00000136478",4310,5200
"ENSG00000136542",4310,5200
"ENSG00000136636",4310,5200
"ENSG00000136710",4310,5200
"ENSG00000136807",4310,5200
"ENSG00000136811",4310,5200
"ENSG00000136950",4310,5200
"ENSG00000137449",4310,5200
"ENSG00000137494",4310,5200
"ENSG00000137968",4310,5200
"ENSG00000138459",4310,5200
"ENSG00000138472",4310,5200
"ENSG00000138688",4310,5200
"ENSG00000139173",4310,5200
"ENSG00000139287",4310,5200
"ENSG00000139613",4310,5200
"ENSG00000139620",4310,5200
"ENSG00000139718",4310,5200
"ENSG00000139977",4310,5200
"ENSG00000140006",4310,5200
"ENSG00000140262",4310,5200
"ENSG00000140396",4310,5200
"ENSG00000140691",4310,5200
"ENSG00000140993",4310,5200
"ENSG00000141012",4310,5200
"ENSG00000141252",4310,5200
"ENSG00000141568",4310,5200
"ENSG00000141741",4310,5200
"ENSG00000141867",4310,5200
"ENSG00000142149",4310,5200
"ENSG00000142303",4310,5200
"ENSG00000143079",4310,5200
"ENSG00000143195",4310,5200
"ENSG00000143319",4310,5200
"ENSG00000143442",4310,5200
"ENSG00000143549",4310,5200
"ENSG00000143612",4310,5200
"ENSG00000143624",4310,5200
"ENSG00000144366",4310,5200
"ENSG00000144426",4310,5200
"ENSG00000144827",4310,5200
"ENSG00000144843",4310,5200
"ENSG00000145022",4310,5200
"ENSG00000145214",4310,5200
"ENSG00000145781",4310,5200
"ENSG00000145794",4310,5200
"ENSG00000146147",4310,5200
"ENSG00000146426",4310,5200
"ENSG00000146648",4310,5200
"ENSG00000146858",4310,5200
"ENSG00000147459",4310,5200
"ENSG00000147874",4310,5200
"ENSG00000148337",4310,5200
"ENSG00000149182",4310,5200
"ENSG00000149289",4310,5200
"ENSG00000149476",4310,5200
"ENSG00000149923",4310,5200
"ENSG00000149948",4310,5200
"ENSG00000150471",4310,5200
"ENSG00000151239",4310,5200
"ENSG00000151332",4310,5200
"ENSG00000151503",4310,5200
"ENSG00000151892",4310,5200
"ENSG00000152240",4310,5200
"ENSG00000152944",4310,5200
"ENSG00000153363",4310,5200
"ENSG00000153914",4310,5200
"ENSG00000155463",4310,5200
"ENSG00000155666",4310,5200
"ENSG00000156304",4310,5200
"ENSG00000156675",4310,5200
"ENSG00000156804",4310,5200
"ENSG00000156873",4310,5200
"ENSG00000156875",4310,5200
"ENSG00000157107",4310,5200
"ENSG00000157212",4310,5200
"ENSG00000157216",4310,5200
"ENSG00000157657",4310,5200
"ENSG00000157800",4310,5200
"ENSG00000158106",4310,5200
"ENSG00000158122",4310,5200
"ENSG00000158321",4310,5200
"ENSG00000158545",4310,5200
"ENSG00000158691",4310,5200
"ENSG00000158806",4310,5200
"ENSG00000159023",4310,5200
"ENSG00000159147",4310,5200
"ENSG00000159596",4310,5200
"ENSG00000159842",4310,5200
"ENSG00000159917",4310,5200
"ENSG00000160179",4310,5200
"ENSG00000160193",4310,5200
"ENSG00000160256",4310,5200
"ENSG00000160392",4310,5200
"ENSG00000160999",4310,5200
"ENSG00000161091",4310,5200
"ENSG00000161202",4310,5200
"ENSG00000161267",4310,5200
"ENSG00000161526",4310,5200
"ENSG00000161681",4310,5200
"ENSG00000161682",4310,5200
"ENSG00000161920",4310,5200
"ENSG00000162129",4310,5200
"ENSG00000162231",4310,5200
"ENSG00000163155",4310,5200
"ENSG00000163507",4310,5200
"ENSG00000163673",4310,5200
"ENSG00000163807",4310,5200
"ENSG00000163818",4310,5200
"ENSG00000163923",4310,5200
"ENSG00000163945",4310,5200
"ENSG00000164037",4310,5200
"ENSG00000164086",4310,5200
"ENSG00000164136",4310,5200
"ENSG00000164171",4310,5200
"ENSG00000164406",4310,5200
"ENSG00000164694",4310,5200
"ENSG00000164897",4310,5200
"ENSG00000165171",4310,5200
"ENSG00000165684",4310,5200
"ENSG00000165802",4310,5200
"ENSG00000165879",4310,5200
"ENSG00000166068",4310,5200
"ENSG00000166140",4310,5200
"ENSG00000166170",4310,5200
"ENSG00000166337",4310,5200
"ENSG00000166387",4310,5200
"ENSG00000166526",4310,5200
"ENSG00000166704",4310,5200
"ENSG00000166734",4310,5200
"ENSG00000166750",4310,5200
"ENSG00000166946",4310,5200
"ENSG00000166987",4310,5200
"ENSG00000167394",4310,5200
"ENSG00000167508",4310,5200
"ENSG00000167522",4310,5200
"ENSG00000167525",4310,5200
"ENSG00000167526",4310,5200
"ENSG00000167548",4310,5200
"ENSG00000167552",4310,5200
"ENSG00000167733",4310,5200
"ENSG00000167967",4310,5200
"ENSG00000167978",4310,5200
"ENSG00000168014",4310,5200
"ENSG00000168066",4310,5200
"ENSG00000168264",4310,5200
"ENSG00000168298",4310,5200
"ENSG00000168769",4310,5200
"ENSG00000168795",4310,5200
"ENSG00000169021",4310,5200
"ENSG00000169026",4310,5200
"ENSG00000169490",4310,5200
"ENSG00000169592",4310,5200
"ENSG00000169635",4310,5200
"ENSG00000169744",4310,5200
"ENSG00000169764",4310,5200
"ENSG00000170291",4310,5200
"ENSG00000170382",4310,5200
"ENSG00000170624",4310,5200
"ENSG00000170881",4310,5200
"ENSG00000170959",4310,5200
"ENSG00000171421",4310,5200
"ENSG00000171448",4310,5200
"ENSG00000171791",4310,5200
"ENSG00000172172",4310,5200
"ENSG00000172354",4310,5200
"ENSG00000172602",4310,5200
"ENSG00000172824",4310,5200
"ENSG00000173137",4310,5200
"ENSG00000173166",4310,5200
"ENSG00000173207",4310,5200
"ENSG00000173349",4310,5200
"ENSG00000173545",4310,5200
"ENSG00000173641",4310,5200
"ENSG00000173889",4310,5200
"ENSG00000174021",4310,5200
"ENSG00000174611",4310,5200
"ENSG00000174748",4310,5200
"ENSG00000175003",4310,5200
"ENSG00000175197",4310,5200
"ENSG00000175416",4310,5200
"ENSG00000175550",4310,5200
"ENSG00000176102",4310,5200
"ENSG00000176248",4310,5200
"ENSG00000176563",4310,5200
"ENSG00000176788",4310,5200
"ENSG00000176946",4310,5200
"ENSG00000177683",4310,5200
"ENSG00000177721",4310,5200
"ENSG00000177728",4310,5200
"ENSG00000178188",4310,5200
"ENSG00000178385",4310,5200
"ENSG00000178741",4310,5200
"ENSG00000178950",4310,5200
"ENSG00000178951",4310,5200
"ENSG00000179292",4310,5200
"ENSG00000179403",4310,5200
"ENSG00000179455",4310,5200
"ENSG00000179630",4310,5200
"ENSG00000179820",4310,5200
"ENSG00000179833",4310,5200
"ENSG00000180346",4310,5200
"ENSG00000180425",4310,5200
"ENSG00000180447",4310,5200
"ENSG00000180616",4310,5200
"ENSG00000180938",4310,5200
"ENSG00000181264",4310,5200
"ENSG00000182117",4310,5200
"ENSG00000182473",4310,5200
"ENSG00000182700",4310,5200
"ENSG00000183161",4310,5200
"ENSG00000183250",4310,5200
"ENSG00000183495",4310,5200
"ENSG00000183684",4310,5200
"ENSG00000183955",4310,5200
"ENSG00000184117",4310,5200
"ENSG00000184207",4310,5200
"ENSG00000184270",4310,5200
"ENSG00000184304",4310,5200
"ENSG00000184305",4310,5200
"ENSG00000184432",4310,5200
"ENSG00000185267",4310,5200
"ENSG00000185347",4310,5200
"ENSG00000185359",4310,5200
"ENSG00000185418",4310,5200
"ENSG00000185761",4310,5200
"ENSG00000186010",4310,5200
"ENSG00000186130",4310,5200
"ENSG00000186132",4310,5200
"ENSG00000186409",4310,5200
"ENSG00000186889",4310,5200
"ENSG00000187187",4310,5200
"ENSG00000187514",4310,5200
"ENSG00000187801",4310,5200
"ENSG00000187954",4310,5200
"ENSG00000188186",4310,5200
"ENSG00000188266",4310,5200
"ENSG00000188283",4310,5200
"ENSG00000188672",4310,5200
"ENSG00000188803",4310,5200
"ENSG00000188811",4310,5200
"ENSG00000188895",4310,5200
"ENSG00000196083",4310,5200
"ENSG00000196091",4310,5200
"ENSG00000196141",4310,5200
"ENSG00000196268",4310,5200
"ENSG00000196498",4310,5200
"ENSG00000196600",4310,5200
"ENSG00000196642",4310,5200
"ENSG00000196730",4310,5200
"ENSG00000197183",4310,5200
"ENSG00000197226",4310,5200
"ENSG00000197562",4310,5200
"ENSG00000197635",4310,5200
"ENSG00000197785",4310,5200
"ENSG00000197841",4310,5200
"ENSG00000197948",4310,5200
"ENSG00000197959",4310,5200
"ENSG00000198040",4310,5200
"ENSG00000198171",4310,5200
"ENSG00000198276",4310,5200
"ENSG00000198356",4310,5200
"ENSG00000198483",4310,5200
"ENSG00000198646",4310,5200
"ENSG00000198690",4310,5200
"ENSG00000198720",4310,5200
"ENSG00000198728",4310,5200
"ENSG00000198742",4310,5200
"ENSG00000198815",4310,5200
"ENSG00000198837",4310,5200
"ENSG00000198846",4310,5200
"ENSG00000198860",4310,5200
"ENSG00000198920",4310,5200
"ENSG00000199970",4310,5200
"ENSG00000199990",4310,5200
"ENSG00000200534",4310,5200
"ENSG00000200795",4310,5200
"ENSG00000200816",4310,5200
"ENSG00000200959",4310,5200
"ENSG00000204138",4310,5200
"ENSG00000204227",4310,5200
"ENSG00000204435",4310,5200
"ENSG00000204469",4310,5200
"ENSG00000204482",4310,5200
"ENSG00000204524",4310,5200
"ENSG00000204568",4310,5200
"ENSG00000204576",4310,5200
"ENSG00000204963",4310,5200
"ENSG00000205744",4310,5200
"ENSG00000205903",4310,5200
"ENSG00000205930",4310,5200
"ENSG00000205981",4310,5200
"ENSG00000206344",4310,5200
"ENSG00000206688",4310,5200
"ENSG00000207475",4310,5200
"ENSG00000207863",4310,5200
"ENSG00000213963",4310,5200
"ENSG00000213983",4310,5200
"ENSG00000220205",4310,5200
"ENSG00000221882",4310,5200
"ENSG00000224032",4310,5200
"ENSG00000224680",4310,5200
"ENSG00000225032",4310,5200
"ENSG00000225953",4310,5200
"ENSG00000226519",4310,5200
"ENSG00000229715",4310,5200
"ENSG00000234043",4310,5200
"ENSG00000234284",4310,5200
"ENSG00000238741",4310,5200
"ENSG00000242372",4310,5200
"ENSG00000243667",4310,5200
"ENSG00000246705",4310,5200
"ENSG00000248098",4310,5200
"ENSG00000248333",4310,5200
"ENSG00000251669",4310,5200
"ENSG00000251733",4310,5200
"ENSG00000251898",4310,5200
"ENSG00000254004",4310,5200
"ENSG00000254911",4310,5200
"ENSG00000255561",4310,5200
"ENSG00000256294",4310,5200
"ENSG00000256525",4310,5200
"ENSG00000256683",4310,5200
"ENSG00000270170",4310,5200
"ENSG00000272533",4310,5200
"ENSG00000101493",3840,4964
"ENSG00000106366",3840,4964
"ENSG00000111321",3840,4964
"ENSG00000113369",3840,4964
"ENSG00000118777",3840,4964
"ENSG00000121060",3840,4964
"ENSG00000124762",3840,4964
"ENSG00000125347",3840,4964
"ENSG00000131941",3840,4964
"ENSG00000134531",3840,4964
"ENSG00000137767",3840,4964
"ENSG00000140044",3840,4964
"ENSG00000141314",3840,4964
"ENSG00000142089",3840,4964
"ENSG00000149489",3840,4964
"ENSG00000152049",3840,4964
"ENSG00000159314",3840,4964
"ENSG00000159403",3840,4964
"ENSG00000165821",3840,4964
"ENSG00000175793",3840,4964
"ENSG00000176046",3840,4964
"ENSG00000188313",3840,4964
"ENSG00000198624",3840,4964
"ENSG00000198879",3840,4964
"ENSG00000221963",3840,4964
"ENSG00000051620",3969,4888
"ENSG00000064932",3969,4888
"ENSG00000066629",3969,4888
"ENSG00000096696",3969,4888
"ENSG00000102265",3969,4888
"ENSG00000105376",3969,4888
"ENSG00000106565",3969,4888
"ENSG00000111801",3969,4888
"ENSG00000115840",3969,4888
"ENSG00000124782",3969,4888
"ENSG00000141736",3969,4888
"ENSG00000143845",3969,4888
"ENSG00000166206",3969,4888
"ENSG00000168610",3969,4888
"ENSG00000168994",3969,4888
"ENSG00000173530",3969,4888
"ENSG00000177119",3969,4888
"ENSG00000005059",3682,4849
"ENSG00000068976",3682,4849
"ENSG00000090339",3682,4849
"ENSG00000100342",3682,4849
"ENSG00000100504",3682,4849
"ENSG00000102007",3682,4849
"ENSG00000107099",3682,4849
"ENSG00000108924",3682,4849
"ENSG00000110092",3682,4849
"ENSG00000115594",3682,4849
"ENSG00000119699",3682,4849
"ENSG00000121966",3682,4849
"ENSG00000123374",3682,4849
"ENSG00000125733",3682,4849
"ENSG00000128274",3682,4849
"ENSG00000128564",3682,4849
"ENSG00000131435",3682,4849
"ENSG00000133315",3682,4849
"ENSG00000135547",3682,4849
"ENSG00000137193",3682,4849
"ENSG00000140853",3682,4849
"ENSG00000143554",3682,4849
"ENSG00000149573",3682,4849
"ENSG00000162745",3682,4849
"ENSG00000162772",3682,4849
"ENSG00000163106",3682,4849
"ENSG00000163431",3682,4849
"ENSG00000169242",3682,4849
"ENSG00000169403",3682,4849
"ENSG00000169442",3682,4849
"ENSG00000178573",3682,4849
"ENSG00000187244",3682,4849
"ENSG00000197647",3682,4849
"ENSG00000221869",3682,4849
"ENSG00000225217",3682,4849
"ENSG00000244405",3682,4849
"ENSG00000247081",3682,4849
"ENSG00000261371",3682,4849
"ENSG00000271605",3682,4849
"ENSG00000003402",3986,4683
"ENSG00000090674",3986,4683
"ENSG00000120696",3986,4683
"ENSG00000125285",3986,4683
"ENSG00000125772",3986,4683
"ENSG00000150459",3986,4683
"ENSG00000151612",3986,4683
"ENSG00000189180",3986,4683
"ENSG00000266028",3986,4683
"ENSG00000108691",3672,4644
"ENSG00000110852",3672,4644
"ENSG00000115423",3672,4644
"ENSG00000125148",3672,4644
"ENSG00000133067",3672,4644
"ENSG00000139567",3672,4644
"ENSG00000149591",3672,4644
"ENSG00000152818",3672,4644
"ENSG00000159958",3672,4644
"ENSG00000164691",3672,4644
"ENSG00000166260",3672,4644
"ENSG00000166716",3672,4644
"ENSG00000174482",3672,4644
"ENSG00000179604",3672,4644
"ENSG00000197943",3672,4644
"ENSG00000199785",3672,4644
"ENSG00000213145",3672,4644
"ENSG00000133574",3877,4568
"ENSG00000143127",3877,4568
"ENSG00000159216",3877,4568
"ENSG00000162777",3877,4568
"ENSG00000173369",3877,4568
"ENSG00000183891",3877,4568
"ENSG00000198682",3877,4568
"ENSG00000002933",3360,4154
"ENSG00000034152",3360,4154
"ENSG00000051382",3360,4154
"ENSG00000074410",3360,4154
"ENSG00000077150",3360,4154
"ENSG00000105559",3360,4154
"ENSG00000106211",3360,4154
"ENSG00000114948",3360,4154
"ENSG00000120251",3360,4154
"ENSG00000131981",3360,4154
"ENSG00000132975",3360,4154
"ENSG00000146112",3360,4154
"ENSG00000147256",3360,4154
"ENSG00000155366",3360,4154
"ENSG00000161638",3360,4154
"ENSG00000162889",3360,4154
"ENSG00000165886",3360,4154
"ENSG00000173039",3360,4154
"ENSG00000173805",3360,4154
"ENSG00000177426",3360,4154
"ENSG00000177674",3360,4154
"ENSG00000186310",3360,4154
"ENSG00000014914",3411,3949
"ENSG00000110693",3411,3949
"ENSG00000140830",3411,3949
"TMEM155",3411,3949
"ENSG00000070961",3257,3873
"ENSG00000103876",3257,3873
"ENSG00000110628",3257,3873
"ENSG00000125753",3257,3873
"ENSG00000136531",3257,3873
"ENSG00000148798",3257,3873
"ENSG00000157087",3257,3873
"ENSG00000157680",3257,3873
"ENSG00000163346",3257,3873
"ENSG00000163781",3257,3873
"ENSG00000165233",3257,3873
"ENSG00000143256",3254,3834
"ENSG00000005007",3243,3567
"ENSG00000013364",3243,3567
"ENSG00000019991",3243,3567
"ENSG00000021645",3243,3567
"ENSG00000041515",3243,3567
"ENSG00000053524",3243,3567
"ENSG00000064886",3243,3567
"ENSG00000066933",3243,3567
"ENSG00000069702",3243,3567
"ENSG00000081803",3243,3567
"ENSG00000086666",3243,3567
"ENSG00000089060",3243,3567
"ENSG00000099139",3243,3567
"ENSG00000102218",3243,3567
"ENSG00000102445",3243,3567
"ENSG00000103494",3243,3567
"ENSG00000103642",3243,3567
"ENSG00000103707",3243,3567
"ENSG00000104951",3243,3567
"ENSG00000106526",3243,3567
"ENSG00000107372",3243,3567
"ENSG00000111817",3243,3567
"ENSG00000112773",3243,3567
"ENSG00000117335",3243,3567
"ENSG00000119650",3243,3567
"ENSG00000121274",3243,3567
"ENSG00000124205",3243,3567
"ENSG00000124942",3243,3567
"ENSG00000125355",3243,3567
"ENSG00000128536",3243,3567
"ENSG00000129691",3243,3567
"ENSG00000130309",3243,3567
"ENSG00000130962",3243,3567
"ENSG00000131016",3243,3567
"ENSG00000131876",3243,3567
"ENSG00000132256",3243,3567
"ENSG00000133639",3243,3567
"ENSG00000134061",3243,3567
"ENSG00000135622",3243,3567
"ENSG00000135750",3243,3567
"ENSG00000135899",3243,3567
"ENSG00000136021",3243,3567
"ENSG00000138756",3243,3567
"ENSG00000138964",3243,3567
"ENSG00000141622",3243,3567
"ENSG00000143036",3243,3567
"ENSG00000144677",3243,3567
"ENSG00000145901",3243,3567
"ENSG00000145979",3243,3567
"ENSG00000160145",3243,3567
"ENSG00000160161",3243,3567
"ENSG00000160224",3243,3567
"ENSG00000163328",3243,3567
"ENSG00000164332",3243,3567
"ENSG00000164611",3243,3567
"ENSG00000170365",3243,3567
"ENSG00000170791",3243,3567
"ENSG00000172493",3243,3567
"ENSG00000173040",3243,3567
"ENSG00000175556",3243,3567
"ENSG00000179029",3243,3567
"ENSG00000179051",3243,3567
"ENSG00000179314",3243,3567
"ENSG00000179331",3243,3567
"ENSG00000179477",3243,3567
"ENSG00000181045",3243,3567
"ENSG00000182541",3243,3567
"ENSG00000183615",3243,3567
"ENSG00000185985",3243,3567
"ENSG00000186453",3243,3567
"ENSG00000186472",3243,3567
"ENSG00000186868",3243,3567
"ENSG00000205581",3243,3567
"ENSG00000205730",3243,3567
"ENSG00000221968",3243,3567
"ENSG00000223584",3243,3567
"ENSG00000224982",3243,3567
"ENSG00000233487",3243,3567
"ENSG00000235597",3243,3567
"ENSG00000237737",3243,3567
"ENSG00000255513",3243,3567
"ENSG00000271596",3243,3567
"ENSG00000010610",2876,3528
"ENSG00000011028",2876,3528
"ENSG00000018280",2876,3528
"ENSG00000019169",2876,3528
"ENSG00000053438",2876,3528
"ENSG00000054598",2876,3528
"ENSG00000062038",2876,3528
"ENSG00000065413",2876,3528
"ENSG00000065911",2876,3528
"ENSG00000070495",2876,3528
"ENSG00000077238",2876,3528
"ENSG00000078401",2876,3528
"ENSG00000082074",2876,3528
"ENSG00000083750",2876,3528
"ENSG00000083857",2876,3528
"ENSG00000085465",2876,3528
"ENSG00000087245",2876,3528
"ENSG00000088448",2876,3528
"ENSG00000091986",2876,3528
"ENSG00000095303",2876,3528
"ENSG00000096060",2876,3528
"ENSG00000099968",2876,3528
