"gene","degree","weighted_degree","hgnc_symbol"
"ENSG00000170043",4639,6215,"TRAPPC1"
"ENSG00000170049",2382,2552,"KCNAB3"
"ENSG00000170153",4488,5405,"RNF150"
"ENSG00000170160",4554,5481,"CCDC144A"
"ENSG00000170214",4554,5481,"ADRA1B"
"ENSG00000170270",4554,5481,"GON7"
"ENSG00000170271",4478,5520,"FAXDC2"
"ENSG00000170291",4310,5200,"ELP5"
"ENSG00000170293",4639,6215,"CMTM8"
"ENSG00000170296",4488,5405,"GABARAP"
"ENSG00000170324",4554,5481,"FRMPD2"
"ENSG00000170340",4488,5405,"B3GNT2"
"ENSG00000170345",5008,10369,"FOS"
"ENSG00000170348",4478,5520,"TMED10"
"ENSG00000170365",3243,3567,"SMAD1"
"ENSG00000170379",2876,3528,"TCAF2"
"ENSG00000170381",4554,5481,"SEMA3E"
"ENSG00000170382",4310,5200,"LRRN2"
"ENSG00000170396",4809,6802,"ZNF804A"
"ENSG00000170412",4554,5481,"GPRC5C"
"ENSG00000170425",4639,6215,"ADORA2B"
"ENSG00000170439",4488,5405,"TMT1B"
"ENSG00000170458",2876,3528,"CD14"
"ENSG00000170525",4488,5405,"PFKFB3"
"ENSG00000170537",4478,5520,"TMC7"
"ENSG00000170549",4488,5405,"IRX1"
"ENSG00000170579",4712,6841,"DLGAP1"
"ENSG00000170584",4639,6215,"NUDCD2"
"ENSG00000170616",4478,5520,NA
"ENSG00000170624",4310,5200,"SGCD"
"ENSG00000170629",4488,5405,"DPY19L2P2"
"ENSG00000170632",4554,5481,"ARMC10"
"ENSG00000170634",2595,2833,"ACYP2"
"ENSG00000170677",4639,6215,"SOCS6"
"ENSG00000170681",4810,7612,"CAVIN4"
"ENSG00000170745",2595,2833,"KCNS3"
"ENSG00000170775",4478,5520,"GPR37"
"ENSG00000170776",4478,5520,"AKAP13"
"ENSG00000170791",3243,3567,"CHCHD7"
"ENSG00000170881",4310,5200,"RNF139"
"ENSG00000170893",4810,7612,"TRH"
"ENSG00000170906",4554,5481,"NDUFA3"
"ENSG00000170915",4766,7331,"PAQR8"
"ENSG00000170949",2876,3528,"ZNF160"
"ENSG00000170955",4639,6215,"CAVIN3"
"ENSG00000170959",4310,5200,"DCDC1"
"ENSG00000171004",4554,5481,"HS6ST2"
"ENSG00000171033",4639,6215,"PKIA"
"ENSG00000171109",4478,5520,"MFN1"
"ENSG00000171121",4639,6215,"KCNMB3"
"ENSG00000171132",2595,2833,"PRKCE"
"ENSG00000171163",4554,5481,"ZNF692"
"ENSG00000171174",4639,6215,"RBKS"
"ENSG00000171208",4809,6802,"NETO2"
"ENSG00000171223",4958,8933,"JUNB"
"ENSG00000171243",2876,3528,"SOSTDC1"
"ENSG00000171303",4554,5481,"KCNK3"
"ENSG00000171421",4310,5200,"MRPL36"
"ENSG00000171428",4639,6215,"NAT1"
"ENSG00000171443",4639,6215,"ZNF524"
"ENSG00000171448",4310,5200,"ZBTB26"
"ENSG00000171450",4488,5405,"CDK5R2"
"ENSG00000171462",4478,5520,"DLK2"
"ENSG00000171466",2382,2552,"ZNF562"
"ENSG00000171476",4809,6802,"HOPX"
"ENSG00000171488",4639,6215,"LRRC8C"
"ENSG00000171492",4478,5520,"LRRC8D"
"ENSG00000171502",4554,5481,"COL24A1"
"ENSG00000171522",4907,8728,"PTGER4"
"ENSG00000171532",4478,5520,"NEUROD2"
"ENSG00000171551",4810,7612,"ECEL1"
"ENSG00000171604",4554,5481,"CXXC5"
"ENSG00000171606",2413,2718,"ZNF274"
"ENSG00000171608",4812,7957,"PIK3CD"
"ENSG00000171643",4639,6215,"S100Z"
"ENSG00000171724",4488,5405,"VAT1L"
"ENSG00000171766",4478,5520,"GATM"
"ENSG00000171791",4310,5200,"BCL2"
"ENSG00000171792",4639,6215,"RHNO1"
"ENSG00000171798",4488,5405,"KNDC1"
"ENSG00000171811",2876,3528,"CFAP46"
"ENSG00000171813",4488,5405,"PWWP2B"
"ENSG00000171840",4478,5520,"NINJ2"
"ENSG00000171858",4654,6521,"RPS21"
"ENSG00000171860",4926,7918,"C3AR1"
"ENSG00000171863",4488,5405,"RPS7"
"ENSG00000171914",2382,2552,"TLN2"
"ENSG00000171951",4926,7918,"SCG2"
"ENSG00000171953",4488,5405,"ATPAF2"
"ENSG00000171984",4478,5520,"SHLD1"
"ENSG00000172020",4639,6215,"GAP43"
"ENSG00000172046",4639,6215,"USP19"
"ENSG00000172123",4639,6215,"SLFN12"
"ENSG00000172137",4488,5405,"CALB2"
"ENSG00000172172",4310,5200,"MRPL13"
"ENSG00000172175",4639,6215,"MALT1"
"ENSG00000172183",2876,3528,"ISG20"
"ENSG00000172197",2876,3528,"MBOAT1"
"ENSG00000172216",2876,3528,"CEBPB"
"ENSG00000172243",4554,5481,"CLEC7A"
"ENSG00000172260",4478,5520,"NEGR1"
"ENSG00000172336",4478,5520,"POP7"
"ENSG00000172346",4639,6215,"CSDC2"
"ENSG00000172349",4488,5405,"IL16"
"ENSG00000172350",2440,2757,"ABCG4"
"ENSG00000172354",4310,5200,"GNB2"
"ENSG00000172361",2382,2552,"CFAP53"
"ENSG00000172366",4554,5481,"MCRIP2"
"ENSG00000172380",4478,5520,"GNG12"
"ENSG00000172403",4878,7651,"SYNPO2"
"ENSG00000172456",4878,7536,"FGGY"
"ENSG00000172466",4639,6215,"ZNF24"
"ENSG00000172493",3243,3567,"AFF1"
"ENSG00000172500",4478,5520,"FIBP"
"ENSG00000172508",4712,6841,"CARNS1"
"ENSG00000172568",4639,6215,"FNDC9"
"ENSG00000172575",2413,2718,"RASGRP1"
"ENSG00000172602",4310,5200,"RND1"
"ENSG00000172613",4878,7651,"RAD9A"
"ENSG00000172638",4654,6521,"EFEMP2"
"ENSG00000172716",4958,8933,"SLFN11"
"ENSG00000172766",4554,5481,"NAA16"
"ENSG00000172817",4639,6215,"CYP7B1"
"ENSG00000172824",4310,5200,"CES4A"
"ENSG00000172828",4639,6215,"CES3"
"ENSG00000172845",4639,6215,"SP3"
"ENSG00000172889",4826,6917,"EGFL7"
"ENSG00000172932",4624,6636,"ANKRD13D"
"ENSG00000172986",2876,3528,"GXYLT2"
"ENSG00000172987",2876,3528,"HPSE2"
"ENSG00000172992",4488,5405,"DCAKD"
"ENSG00000173039",3360,4154,"RELA"
"ENSG00000173040",3243,3567,"EVC2"
"ENSG00000173085",2876,3528,"COQ2"
"ENSG00000173110",2281,2437,"HSPA6"
"ENSG00000173137",4310,5200,"ADCK5"
"ENSG00000173166",4310,5200,"RAPH1"
"ENSG00000173193",4826,6917,"PARP14"
"ENSG00000173207",4310,5200,"CKS1B"
"ENSG00000173210",4639,6215,"ABLIM3"
"ENSG00000173221",4972,9048,"GLRX"
"ENSG00000173227",4972,9048,"SYT12"
"ENSG00000173267",4878,7536,"SNCG"
"ENSG00000173269",4554,5481,"MMRN2"
"ENSG00000173275",4639,6215,"ZNF449"
"ENSG00000173281",4972,9048,"PPP1R3B"
"ENSG00000173295",4766,7331,"FAM86B3P"
"ENSG00000173327",4554,5481,"MAP3K11"
"ENSG00000173334",4766,7331,"TRIB1"
"ENSG00000173349",4310,5200,"SFT2D3"
"ENSG00000173369",3877,4568,"C1QB"
"ENSG00000173372",3014,3247,"C1QA"
"ENSG00000173376",4766,7331,"NDNF"
"ENSG00000173391",4907,8728,"OLR1"
"ENSG00000173451",4478,5520,"THAP2"
"ENSG00000173452",2413,2718,"TMEM196"
"ENSG00000173457",2595,2833,"PPP1R14B"
"ENSG00000173482",4639,6215,"PTPRM"
"ENSG00000173486",4639,6215,"FKBP2"
"ENSG00000173517",4654,6521,"PEAK1"
"ENSG00000173530",3969,4888,"TNFRSF10D"
"ENSG00000173542",4478,5520,"MOB1B"
"ENSG00000173545",4310,5200,"ZNF622"
"ENSG00000173546",2413,2718,"CSPG4"
"ENSG00000173548",4654,6521,"SNX33"
"ENSG00000173559",4940,8767,"NABP1"
"ENSG00000173597",4766,7331,"SULT1B1"
"ENSG00000173598",4639,6215,"NUDT4"
"ENSG00000173611",4478,5520,"SCAI"
"ENSG00000173614",4639,6215,"NMNAT1"
"ENSG00000173621",4554,5481,"LRFN4"
"ENSG00000173641",4310,5200,"HSPB7"
"ENSG00000173674",4478,5520,"EIF1AX"
"ENSG00000173681",4478,5520,"BCLAF3"
"ENSG00000173698",4639,6215,"ADGRG2"
"ENSG00000173706",4907,8728,"HEG1"
"ENSG00000173714",2876,3528,"WFIKKN2"
"ENSG00000173805",3360,4154,"HAP1"
"ENSG00000173825",4478,5520,"TIGD3"
"ENSG00000173848",4878,7651,"NET1"
"ENSG00000173889",4310,5200,"PHC3"
"ENSG00000173898",4488,5405,"SPTBN2"
"ENSG00000173918",4554,5481,"C1QTNF1"
"ENSG00000173991",2876,3528,"TCAP"
"ENSG00000173992",4478,5520,"CCS"
"ENSG00000174007",4488,5405,"CEP19"
"ENSG00000174021",4310,5200,"GNG5"
"ENSG00000174059",4478,5520,"CD34"
"ENSG00000174125",4639,6215,"TLR1"
"ENSG00000174132",4639,6215,"FAM174A"
"ENSG00000174403",4478,5520,"CRMA"
"ENSG00000174405",4478,5520,"LIG4"
"ENSG00000174473",4554,5481,"GALNTL6"
"ENSG00000174482",3672,4644,"LINGO2"
"ENSG00000174516",4478,5520,"PELI3"
"ENSG00000174576",4809,6802,"NPAS4"
"ENSG00000174607",4712,6841,"UGT8"
"ENSG00000174611",4310,5200,"KY"
"ENSG00000174640",4983,8972,"SLCO2A1"
"ENSG00000174672",4488,5405,"BRSK2"
"ENSG00000174705",4488,5405,"SH3PXD2B"
"ENSG00000174738",4478,5520,"NR1D2"
"ENSG00000174748",4310,5200,"RPL15"
"ENSG00000174775",4488,5405,"HRAS"
"ENSG00000174871",4488,5405,"CNIH2"
"ENSG00000174917",4478,5520,"MICOS13"
"ENSG00000174939",4809,6802,"ASPHD1"
"ENSG00000174953",4478,5520,"DHX36"
"ENSG00000174963",4554,5481,"ZIC4"
"ENSG00000175003",4310,5200,"SLC22A1"
"ENSG00000175029",2440,2757,"CTBP2"
"ENSG00000175147",4554,5481,"TMEM51-AS1"
"ENSG00000175161",4488,5405,"CADM2"
"ENSG00000175193",4639,6215,"PARL"
"ENSG00000175197",4310,5200,"DDIT3"
"ENSG00000175221",4488,5405,"MED16"
"ENSG00000175229",4488,5405,"GAL3ST3"
"ENSG00000175264",4488,5405,"CHST1"
"ENSG00000175287",4488,5405,"PHYHD1"
"ENSG00000175322",4639,6215,"ZNF519"
"ENSG00000175334",4639,6215,"BANF1"
"ENSG00000175344",4488,5405,"CHRNA7"
"ENSG00000175356",4478,5520,"SCUBE2"
"ENSG00000175376",2281,2437,"EIF1AD"
"ENSG00000175395",4478,5520,"ZNF25"
"ENSG00000175416",4310,5200,"CLTB"
"ENSG00000175426",2440,2757,"PCSK1"
"ENSG00000175471",2440,2757,"MCTP1"
"ENSG00000175482",4554,5481,"POLD4"
"ENSG00000175497",4810,7612,"DPP10"
"ENSG00000175520",3014,3247,"UBQLN3"
"ENSG00000175538",3117,3452,"KCNE3"
"ENSG00000175550",4310,5200,"DRAP1"
"ENSG00000175556",3243,3567,"LONRF3"
"ENSG00000175567",4488,5405,"UCP2"
"ENSG00000175575",4654,6521,"PAAF1"
"ENSG00000175602",4488,5405,"CCDC85B"
"ENSG00000175727",4639,6215,"MLXIP"
"ENSG00000175745",4554,5481,"NR2F1"
"ENSG00000175785",4810,7612,"PRIMA1"
"ENSG00000175793",3840,4964,"SFN"
"ENSG00000175899",2876,3528,"A2M"
"ENSG00000175906",4958,8933,"ARL4D"
"ENSG00000175928",3117,3452,"LRRN1"
"ENSG00000176014",4958,8933,"TUBB6"
"ENSG00000176046",3840,4964,"NUPR1"
"ENSG00000176055",4727,6597,"MBLAC2"
"ENSG00000176076",4488,5405,"KCNE5"
"ENSG00000176101",4940,8767,"SSNA1"
"ENSG00000176102",4310,5200,"CSTF3"
"ENSG00000176165",4488,5405,"FOXG1"
"ENSG00000176171",4639,6215,"BNIP3"
"ENSG00000176194",4712,6841,"CIDEA"
"ENSG00000176208",2876,3528,"ATAD5"
"ENSG00000176225",4639,6215,"RTTN"
"ENSG00000176248",4310,5200,"ANAPC2"
"ENSG00000176273",4624,6636,"SLC35G1"
"ENSG00000176293",4878,7536,"ZNF135"
"ENSG00000176381",4478,5520,"PRR18"
"ENSG00000176396",4478,5520,"EID2"
"ENSG00000176428",4478,5520,"VPS37D"
"ENSG00000176435",4639,6215,"CLEC14A"
"ENSG00000176454",4478,5520,"LPCAT4"
"ENSG00000176490",4478,5520,"DIRAS1"
"ENSG00000176563",4310,5200,"CNTD1"
"ENSG00000176593",4639,6215,"ZNF606-AS1"
"ENSG00000176697",4554,5481,"BDNF"
"ENSG00000176731",4478,5520,"RBIS"
"ENSG00000176788",4310,5200,"BASP1"
"ENSG00000176840",2876,3528,"MIR7-3HG"
"ENSG00000176845",4712,6841,"METRNL"
"ENSG00000176871",4488,5405,"WSB2"
"ENSG00000176907",4639,6215,"TCIM"
"ENSG00000176912",4478,5520,"TYMSOS"
"ENSG00000176945",4554,5481,"MUC20"
"ENSG00000176946",4310,5200,"THAP4"
"ENSG00000176956",4712,6841,"LY6H"
"ENSG00000176974",4810,7612,"SHMT1"
"ENSG00000177030",4639,6215,"DEAF1"
"ENSG00000177034",4488,5405,"MTX3"
"ENSG00000177076",4766,7331,"ACER2"
"ENSG00000177084",4766,7331,"POLE"
"ENSG00000177098",4878,7536,"SCN4B"
"ENSG00000177119",3969,4888,"ANO6"
"ENSG00000177181",2440,2757,"RIMKLA"
"ENSG00000177182",4488,5405,"CLVS1"
"ENSG00000177301",2440,2757,"KCNA2"
"ENSG00000177352",3117,3452,"CCDC71"
"ENSG00000177370",4878,7651,"TIMM22"
"ENSG00000177374",4639,6215,"HIC1"
"ENSG00000177409",2440,2757,"SAMD9L"
"ENSG00000177426",3360,4154,"TGIF1"
"ENSG00000177432",4654,6521,"NAP1L5"
"ENSG00000177453",3014,3247,"NIM1K"
"ENSG00000177464",4958,8933,"GPR4"
"ENSG00000177469",2876,3528,"CAVIN1"
"ENSG00000177519",4478,5520,"RPRM"
"ENSG00000177542",4488,5405,"SLC25A22"
"ENSG00000177570",2440,2757,"SAMD12"
"ENSG00000177674",3360,4154,"AGTRAP"
"ENSG00000177683",4310,5200,"THAP5"
"ENSG00000177685",4639,6215,"CRACR2B"
"ENSG00000177694",4639,6215,"NAALADL2"
"ENSG00000177706",2876,3528,"FAM20C"
"ENSG00000177721",4310,5200,"ANXA2R"
"ENSG00000177728",4310,5200,"TMEM94"
"ENSG00000177731",4766,7331,"FLII"
"ENSG00000177875",4972,9048,"CCDC184"
"ENSG00000177954",4488,5405,"RPS27"
"ENSG00000177981",2382,2552,"ASB8"
"ENSG00000177990",4766,7331,"DPY19L2"
"ENSG00000178015",2876,3528,"GPR150"
"ENSG00000178026",4878,7536,"LRRC75B"
"ENSG00000178031",2595,2833,"ADAMTSL1"
"ENSG00000178075",4907,8728,"GRAMD1C"
"ENSG00000178127",4766,7331,"NDUFV2"
"ENSG00000178163",4639,6215,"ZNF518B"
"ENSG00000178175",4639,6215,"ZNF366"
"ENSG00000178177",4639,6215,"LCORL"
"ENSG00000178188",4310,5200,"SH2B1"
"ENSG00000178381",2364,2513,"ZFAND2A"
"ENSG00000178385",4310,5200,"PLEKHM3"
"ENSG00000178386",4478,5520,"ZNF223"
"ENSG00000178445",4478,5520,"GLDC"
"ENSG00000178531",4488,5405,"CTXN1"
"ENSG00000178538",4478,5520,"CA8"
"ENSG00000178573",3682,4849,"MAF"
"ENSG00000178662",2440,2757,"CSRNP3"
"ENSG00000178685",2595,2833,"PARP10"
"ENSG00000178718",4554,5481,"RPP25"
"ENSG00000178726",4554,5481,"THBD"
"ENSG00000178741",4310,5200,"COX5A"
"ENSG00000178802",4478,5520,"MPI"
"ENSG00000178821",4488,5405,"TMEM52"
"ENSG00000178878",2876,3528,"APOLD1"
"ENSG00000178947",4488,5405,"SMIM10L2A"
"ENSG00000178950",4310,5200,"GAK"
"ENSG00000178951",4310,5200,"ZBTB7A"
"ENSG00000178952",4488,5405,"TUFM"
"ENSG00000178974",4488,5405,"FBXO34"
"ENSG00000178980",4488,5405,"SELENOW"
"ENSG00000178982",4624,6636,"EIF3K"
"ENSG00000179029",3243,3567,"TMEM107"
"ENSG00000179051",3243,3567,"RCC2"
"ENSG00000179073",4488,5405,"TAAR3P"
"ENSG00000179119",4478,5520,"SPTY2D1"
"ENSG00000179134",2281,2437,"SAMD4B"
"ENSG00000179144",4639,6215,"GIMAP7"
"ENSG00000179178",4878,7651,"TMEM125"
"ENSG00000179241",4727,6597,"LDLRAD3"
"ENSG00000179292",4310,5200,"TMEM151A"
"ENSG00000179314",3243,3567,"WSCD1"
"ENSG00000179331",3243,3567,"RAB39A"
"ENSG00000179344",4958,8933,"HLA-DQB1"
"ENSG00000179361",4810,7612,"ARID3B"
"ENSG00000179364",2281,2437,"PACS2"
"ENSG00000179388",4766,7331,"EGR3"
"ENSG00000179397",4810,7612,"CATSPERE"
"ENSG00000179403",4310,5200,"VWA1"
"ENSG00000179455",4310,5200,"MKRN3"
"ENSG00000179456",2281,2437,"ZBTB18"
"ENSG00000179477",3243,3567,"ALOX12B"
"ENSG00000179520",4554,5481,"SLC17A8"
"ENSG00000179523",4766,7331,"EIF3J-DT"
"ENSG00000179542",2440,2757,"SLITRK4"
"ENSG00000179598",2382,2552,"PLD6"
"ENSG00000179604",3672,4644,"CDC42EP4"
"ENSG00000179630",4310,5200,"LACC1"
"ENSG00000179673",4478,5520,"RPRML"
"ENSG00000179761",2876,3528,"PIPOX"
"ENSG00000179776",2413,2718,"CDH5"
"ENSG00000179796",4639,6215,"LRRC3B"
"ENSG00000179820",4310,5200,"MYADM"
"ENSG00000179833",4310,5200,"SERTAD2"
"ENSG00000179869",4810,7612,"ABCA13"
"ENSG00000179902",4554,5481,"CFAP276"
"ENSG00000179912",4878,7651,"R3HDM2"
"ENSG00000179988",4639,6215,"PSTK"
"ENSG00000180035",4478,5520,"ZNF48"
"ENSG00000180089",4554,5481,"TMEM86B"
"ENSG00000180113",4639,6215,"TDRD6"
"ENSG00000180155",4812,7957,"LYNX1"
"ENSG00000180176",4810,7612,"TH"
"ENSG00000180190",4478,5520,"TDRP"
"ENSG00000180198",4639,6215,"RCC1"
"ENSG00000180340",4488,5405,"FZD2"
"ENSG00000180346",4310,5200,"TIGD2"
"ENSG00000180423",4478,5520,"HARBI1"
"ENSG00000180425",4310,5200,"C11orf71"
"ENSG00000180440",4554,5481,"SERTM1"
"ENSG00000180447",4310,5200,"GAS1"
"ENSG00000180488",4478,5520,"MIGA1"
"ENSG00000180592",3117,3452,"SKIDA1"
"ENSG00000180616",4310,5200,"SSTR2"
"ENSG00000180644",2876,3528,"PRF1"
"ENSG00000180660",4554,5481,"MAB21L1"
"ENSG00000180739",4488,5405,"S1PR5"
"ENSG00000180773",3117,3452,"SLC36A4"
"ENSG00000180822",4766,7331,"PSMG4"
"ENSG00000180828",4639,6215,"BHLHE22"
"ENSG00000180834",4624,6636,"MAP6D1"
"ENSG00000180867",4554,5481,"PDIA3P1"
"ENSG00000180875",4478,5520,"GREM2"
"ENSG00000180881",4478,5520,"CAPS2"
"ENSG00000180891",4478,5520,"CUEDC1"
"ENSG00000180900",4624,6636,"SCRIB"
"ENSG00000180938",4310,5200,"ZNF572"
"ENSG00000180998",4554,5481,"GPR137C"
"ENSG00000181019",2595,2833,"NQO1"
"ENSG00000181031",4878,7536,"RPH3AL"
"ENSG00000181045",3243,3567,"SLC26A11"
"ENSG00000181072",4488,5405,"CHRM2"
"ENSG00000181085",4712,6841,"MAPK15"
"ENSG00000181240",2595,2833,"SLC25A41"
"ENSG00000181264",4310,5200,"TLCD5"
"ENSG00000181291",4478,5520,"TMEM132E"
"ENSG00000181350",4554,5481,"LRRC75A"
"ENSG00000181396",4488,5405,"OGFOD3"
"ENSG00000181409",4712,6841,"AATK"
"ENSG00000181418",4488,5405,"DDN"
"ENSG00000181450",4907,8728,"ZNF678"
"ENSG00000181458",4488,5405,"TMEM45A"
"ENSG00000181513",4639,6215,"ACBD4"
"ENSG00000181523",2440,2757,"SGSH"
"ENSG00000181555",4478,5520,"SETD2"
"ENSG00000181626",4810,7612,"ANKRD62"
"ENSG00000181631",4810,7612,"P2RY13"
"ENSG00000181773",4639,6215,"GPR3"
"ENSG00000181790",4554,5481,"ADGRB1"
"ENSG00000181804",4957,8652,"SLC9A9"
"ENSG00000181826",2413,2718,"RELL1"
"ENSG00000181856",4712,6841,"SLC2A4"
"ENSG00000181915",4624,6636,"ADO"
"ENSG00000181982",4639,6215,"CCDC149"
"ENSG00000182010",4712,6841,"RTKN2"
"ENSG00000182050",4639,6215,"MGAT4C"
"ENSG00000182095",4727,6597,"TNRC18"
"ENSG00000182108",4766,7331,"DEXI"
"ENSG00000182117",4310,5200,"NOP10"
"ENSG00000182154",4554,5481,"MRPL41"
"ENSG00000182179",4554,5481,"UBA7"
"ENSG00000182199",4639,6215,"SHMT2"
"ENSG00000182218",4478,5520,"HHIPL1"
"ENSG00000182230",4639,6215,NA
"ENSG00000182240",4972,9048,"BACE2"
"ENSG00000182253",2413,2718,"SYNM"
"ENSG00000182263",4554,5481,"FIGN"
"ENSG00000182272",4478,5520,"B4GALNT4"
"ENSG00000182308",4639,6215,"DCAF4L1"
"ENSG00000182326",4972,9048,"C1S"
"ENSG00000182348",4878,7651,"ZNF804B"
"ENSG00000182359",4826,6917,"KBTBD3"
"ENSG00000182389",2440,2757,"CACNB4"
"ENSG00000182400",3117,3452,"TRAPPC6B"
"ENSG00000182463",4654,6521,"TSHZ2"
"ENSG00000182473",4310,5200,"EXOC7"
"ENSG00000182492",2413,2718,"BGN"
"ENSG00000182508",4478,5520,"LHFPL1"
"ENSG00000182541",3243,3567,"LIMK2"
"ENSG00000182575",4478,5520,"NXPH3"
"ENSG00000182580",4554,5481,"EPHB3"
"ENSG00000182621",2440,2757,"PLCB1"
"ENSG00000182636",4639,6215,"NDN"
"ENSG00000182667",4878,7651,"NTM"
"ENSG00000182700",4310,5200,"IGIP"
"ENSG00000182718",4950,8238,"ANXA2"
"ENSG00000182836",2440,2757,"PLCXD3"
"ENSG00000182870",4639,6215,"GALNT9"
"ENSG00000182899",4488,5405,"RPL35A"
"ENSG00000182901",4983,8972,"RGS7"
"ENSG00000182903",4488,5405,"ZNF721"
"ENSG00000182968",4554,5481,"SOX1"
"ENSG00000182985",4478,5520,"CADM1"
"ENSG00000183018",4478,5520,"SPNS2"
"ENSG00000183023",2440,2757,"SLC8A1"
"ENSG00000183066",3014,3247,"WBP2NL"
"ENSG00000183092",4958,8933,"BEGAIN"
"ENSG00000183155",4639,6215,"RABIF"
"ENSG00000183160",4810,7612,"TMEM119"
"ENSG00000183161",4310,5200,"FANCF"
"ENSG00000183166",4488,5405,"CALN1"
"ENSG00000183250",4310,5200,"LINC01547"
"ENSG00000183287",4940,8767,"CCBE1"
"ENSG00000183307",4478,5520,"TMEM121B"
"ENSG00000183354",3014,3247,"BRD10"
"ENSG00000183379",4488,5405,"SYNDIG1L"
"ENSG00000183426",4639,6215,"NPIPA1"
"ENSG00000183474",4488,5405,"GTF2H2C"
"ENSG00000183495",4310,5200,"EP400"
"ENSG00000183508",4488,5405,"TENT5C"
"ENSG00000183570",4639,6215,"PCBP3"
"ENSG00000183604",4639,6215,"SMG1P5"
"ENSG00000183615",3243,3567,"FAM167B"
"ENSG00000183655",2876,3528,"KLHL25"
"ENSG00000183684",4310,5200,"ALYREF"
"ENSG00000183688",4639,6215,"RFLNB"
"ENSG00000183696",4826,6917,"UPP1"
"ENSG00000183718",4878,7651,"TRIM52"
"ENSG00000183741",4488,5405,"CBX6"
"ENSG00000183765",4639,6215,"CHEK2"
"ENSG00000183775",4878,7536,"KCTD16"
"ENSG00000183793",4488,5405,"NPIPA5"
"ENSG00000183808",4624,6636,"RBM12B"
"ENSG00000183826",4478,5520,"BTBD9"
"ENSG00000183856",4488,5405,"IQGAP3"
"ENSG00000183888",4810,7612,"SRARP"
"ENSG00000183891",3877,4568,"TTC32"
"ENSG00000183908",2413,2718,"LRRC55"
"ENSG00000183955",4310,5200,"KMT5A"
"ENSG00000183960",4712,6841,"KCNH8"
"ENSG00000183963",4950,8238,"SMTN"
"ENSG00000183978",4478,5520,"COA3"
"ENSG00000184009",4639,6215,"ACTG1"
"ENSG00000184060",4766,7331,"ADAP2"
"ENSG00000184076",4478,5520,"UQCR10"
"ENSG00000184110",4958,8933,"EIF3C"
"ENSG00000184113",4554,5481,"CLDN5"
"ENSG00000184117",4310,5200,"NIPSNAP1"
"ENSG00000184154",4639,6215,"LRRC51"
"ENSG00000184156",4488,5405,"KCNQ3"
"ENSG00000184205",4639,6215,"TSPYL2"
"ENSG00000184207",4310,5200,"PGP"
"ENSG00000184216",4639,6215,"IRAK1"
"ENSG00000184221",4488,5405,"OLIG1"
"ENSG00000184270",4310,5200,"H2AC21"
"ENSG00000184271",4478,5520,"POU6F1"
"ENSG00000184281",4554,5481,"TSSC4"
"ENSG00000184304",4310,5200,"PRKD1"
"ENSG00000184305",4310,5200,"CCSER1"
"ENSG00000184307",4488,5405,"ZDHHC23"
"ENSG00000184349",4478,5520,"EFNA5"
"ENSG00000184371",2440,2757,"CSF1"
"ENSG00000184378",3014,3247,"ACTRT3"
"ENSG00000184428",4478,5520,"TOP1MT"
"ENSG00000184432",4310,5200,"COPB2"
"ENSG00000184436",4488,5405,"THAP7"
"ENSG00000184470",3014,3247,"TXNRD2"
"ENSG00000184486",4639,6215,"POU3F2"
"ENSG00000184489",4809,6802,"PTP4A3"
"ENSG00000184500",4639,6215,"PROS1"
"ENSG00000184508",4810,7612,"HDDC3"
"ENSG00000184524",4712,6841,"CEND1"
"ENSG00000184545",4488,5405,"DUSP8"
"ENSG00000184557",2876,3528,"SOCS3"
"ENSG00000184564",4809,6802,"SLITRK6"
"ENSG00000184574",2876,3528,"LPAR5"
"ENSG00000184584",4810,7612,"STING1"
"ENSG00000184611",4488,5405,"KCNH7"
"ENSG00000184752",4826,6917,"NDUFA12"
"ENSG00000184863",2364,2513,"RBM33"
"ENSG00000184887",4654,6521,"BTBD6"
"ENSG00000184905",4639,6215,"TCEAL2"
"ENSG00000184922",4810,7612,"FMNL1"
"ENSG00000184933",4488,5405,"OR6A2"
"ENSG00000184979",4826,6917,"USP18"
"ENSG00000184984",2281,2437,"CHRM5"
"ENSG00000185015",4907,8728,"CA13"
"ENSG00000185022",2876,3528,"MAFF"
"ENSG00000185033",4810,7612,"SEMA4B"
"ENSG00000185043",4488,5405,"CIB1"
"ENSG00000185046",4878,7536,"ANKS1B"
"ENSG00000185070",4639,6215,"FLRT2"
"ENSG00000185088",4712,6841,"RPS27L"
"ENSG00000185112",4810,7612,"FAM43A"
"ENSG00000185115",4478,5520,"NSMCE3"
"ENSG00000185122",4654,6521,"HSF1"
"ENSG00000185133",4478,5520,"INPP5J"
"ENSG00000185158",3014,3247,"LRRC37B"
"ENSG00000185187",4727,6597,"SIGIRR"
"ENSG00000185189",4478,5520,"NRBP2"
"ENSG00000185201",4429,6285,"IFITM2"
"ENSG00000185215",2876,3528,"TNFAIP2"
"ENSG00000185222",4478,5520,"TCEAL9"
"ENSG00000185267",4310,5200,"CDNF"
"ENSG00000185305",4554,5481,"ARL15"
"ENSG00000185339",4554,5481,"TCN2"
"ENSG00000185347",4310,5200,"TEDC1"
"ENSG00000185359",4310,5200,"HGS"
"ENSG00000185379",4639,6215,"RAD51D"
"ENSG00000185386",4554,5481,"MAPK11"
"ENSG00000185418",4310,5200,"TARS3"
"ENSG00000185433",4810,7612,"LINC00158"
"ENSG00000185437",4639,6215,"SH3BGR"
