DISORDER,STUDY,YEAR,TISSUE,GENEID,LOG2FC,PVAL
SZ,Akula,2021,,ENSG00000187105,-0.1580459780,0.0066309120
SZ,Akula,2021,,ENSG00000013583,0.1177537460,0.0202201770
SZ,Akula,2021,,ENSG00000173706,-0.1405963740,0.0323671840
SZ,Akula,2021,,ENSG00000130589,0.2733204840,0.0014015260
SZ,Akula,2021,,ENSG00000276550,-0.1441183150,0.0469187770
SZ,Akula,2021,,ENSG00000138642,0.1648783210,0.0118150440
SZ,Akula,2021,,ENSG00000114315,-0.1576915650,0.0491236110
SZ,Akula,2021,,ENSG00000188290,-0.1783616910,0.0185470040
SZ,Akula,2021,,ENSG00000186834,-0.1095496710,0.0124600330
SZ,Akula,2021,,ENSG00000054392,0.1193126450,0.0403573980
SZ,Akula,2021,,ENSG00000146066,-0.0797356530,0.0221278500
SZ,Akula,2021,,ENSG00000135245,0.1880426370,0.0228178210
SZ,Akula,2021,,ENSG00000158373,-0.1695173200,0.0169972410
SZ,Akula,2021,,ENSG00000234745,-0.2399403890,0.0046300650
SZ,Akula,2021,,ENSG00000204257,-0.1735989970,0.0394533420
SZ,Akula,2021,,ENSG00000242574,-0.2407232110,0.0048158420
SZ,Akula,2021,,ENSG00000204252,-0.2767527060,0.0011103380
SZ,Akula,2021,,ENSG00000231389,-0.2699089940,0.0013756250
SZ,Akula,2021,,ENSG00000223865,-0.2914114600,0.0006302040
SZ,Akula,2021,,ENSG00000196735,-0.3068038620,0.0000896420
SZ,Akula,2021,,ENSG00000179344,-0.2032649610,0.0090530650
SZ,Akula,2021,,ENSG00000204287,-0.2726580480,0.0007233170
SZ,Akula,2021,,ENSG00000198502,-0.1852456570,0.0250139450
SZ,Akula,2021,,ENSG00000108924,0.1550080550,0.0208821170
SZ,Akula,2021,,ENSG00000137309,-0.1366362580,0.0222180410
SZ,Akula,2021,,ENSG00000164104,0.1697283240,0.0112920450
SZ,Akula,2021,,ENSG00000103415,-0.0922235790,0.0291135880
SZ,Akula,2021,,ENSG00000138668,0.1222062120,0.0020843000
SZ,Akula,2021,,ENSG00000257017,0.2608211710,0.0009105450
SZ,Akula,2021,,ENSG00000163106,-0.1704414250,0.0384474030
SZ,Akula,2021,,ENSG00000172987,-0.3544502150,0.0000341597
SZ,Akula,2021,,ENSG00000101180,0.1424496150,0.0439644610
SZ,Akula,2021,,ENSG00000125430,0.3471448360,0.0000472000
SZ,Akula,2021,,ENSG00000230989,-0.1034259210,0.0117225940
SZ,Akula,2021,,ENSG00000258650,0.1718009340,0.0320107350
SZ,Akula,2021,,ENSG00000100209,0.1329120060,0.0115998940
SZ,Akula,2021,,ENSG00000099377,0.1742382180,0.0262682390
SZ,Akula,2021,,ENSG00000102878,0.1370829820,0.0170747350
SZ,Akula,2021,,ENSG00000251348,0.2692373650,0.0002879710
SZ,Akula,2021,,ENSG00000116237,-0.0967146170,0.0448469930
SZ,Akula,2021,,ENSG00000125968,-0.1666894050,0.0457308530
SZ,Akula,2021,,ENSG00000115738,-0.1857339430,0.0268549900
SZ,Akula,2021,,ENSG00000127415,-0.0803859230,0.0419046550
SZ,Akula,2021,,ENSG00000160888,-0.1839928720,0.0085780530
SZ,Akula,2021,,ENSG00000137331,-0.1723169930,0.0432209440
SZ,Akula,2021,,ENSG00000119917,0.2336264810,0.0056658570
SZ,Akula,2021,,ENSG00000185201,0.2060439410,0.0160025020
SZ,Akula,2021,,ENSG00000142089,0.2204356830,0.0099423740
SZ,Akula,2021,,ENSG00000122970,-0.0857314880,0.0098306220
SZ,Akula,2021,,ENSG00000211896,-0.0429657920,0.0491924060
SZ,Akula,2021,,ENSG00000211592,-0.1118675240,0.0024086480
SZ,Akula,2021,,ENSG00000140749,-0.2221230570,0.0086987650
SZ,Akula,2021,,ENSG00000030419,0.1341019560,0.0391187850
SZ,Akula,2021,,ENSG00000110324,-0.1920864440,0.0232585680
SZ,Akula,2021,,ENSG00000168811,0.1824575040,0.0330164980
SZ,Akula,2021,,ENSG00000115008,-0.2263676010,0.0020636970
SZ,Akula,2021,,ENSG00000115594,0.1746973520,0.0329593850
SZ,Akula,2021,,ENSG00000228013,0.2552745890,0.0017677780
SZ,Akula,2021,,ENSG00000224728,0.1363001120,0.0102808400
SZ,Akula,2021,,ENSG00000168918,-0.2522219590,0.0018209450
SZ,Akula,2021,,ENSG00000065150,0.0749532480,0.0491828240
SZ,Akula,2021,,ENSG00000269837,0.1114931500,0.0340391500
SZ,Akula,2021,,ENSG00000173226,0.0768013920,0.0370470240
SZ,Akula,2021,,ENSG00000120645,-0.1275042330,0.0240864940
SZ,Akula,2021,,ENSG00000185507,0.2009497660,0.0183952270
SZ,Akula,2021,,ENSG00000187608,0.2689871010,0.0015273050
SZ,Akula,2021,,ENSG00000172183,0.2374341300,0.0047810250
SZ,Akula,2021,,ENSG00000066583,-0.1019694370,0.0155655560
SZ,Akula,2021,,ENSG00000005844,-0.2656079480,0.0017916510
SZ,Akula,2021,,ENSG00000169896,-0.2241803180,0.0079586680
SZ,Akula,2021,,ENSG00000140678,-0.3169847390,0.0002105640
SZ,Akula,2021,,ENSG00000227039,-0.1856857170,0.0279906610
SZ,Akula,2021,,ENSG00000259207,0.1838255290,0.0240460690
SZ,Akula,2021,,ENSG00000086544,0.1938963620,0.0125212040
SZ,Akula,2021,,ENSG00000105639,0.2172524990,0.0044610120
SZ,Akula,2021,,ENSG00000154721,-0.1322799360,0.0195603980
SZ,Akula,2021,,ENSG00000171223,-0.2601775710,0.0022816740
SZ,Akula,2021,,ENSG00000132854,-0.2419336960,0.0046887470
SZ,Akula,2021,,ENSG00000182359,0.1722192400,0.0012188000
SZ,Akula,2021,,ENSG00000111262,-0.1288913580,0.0455359440
SZ,Akula,2021,,ENSG00000115041,-0.1713789580,0.0375322600
SZ,Akula,2021,,ENSG00000082482,-0.1343144120,0.0284395570
SZ,Akula,2021,,ENSG00000117013,0.1408227700,0.0496114750
SZ,Akula,2021,,ENSG00000170745,-0.1495950290,0.0399932390
SZ,Akula,2021,,ENSG00000115548,0.0984281940,0.0275088140
SZ,Akula,2021,,ENSG00000073614,0.0620224530,0.0215355430
SZ,Akula,2021,,ENSG00000007202,-0.0483823640,0.0113766080
SZ,Akula,2021,,ENSG00000196123,-0.0857437820,0.0492477850
SZ,Akula,2021,,ENSG00000122203,0.0719932820,0.0479018860
SZ,Akula,2021,,ENSG00000250305,-0.1084036260,0.0340746680
SZ,Akula,2021,,ENSG00000162929,-0.0780180460,0.0222542640
SZ,Akula,2021,,ENSG00000138160,0.1665216810,0.0081665340
SZ,Akula,2021,,ENSG00000196169,0.2558224770,0.0010905270
SZ,Akula,2021,,ENSG00000116852,-0.1603236230,0.0031186780
SZ,Akula,2021,,ENSG00000140859,-0.0841050740,0.0471176580
SZ,Akula,2021,,ENSG00000049130,0.1246047490,0.0388533880
SZ,Akula,2021,,ENSG00000155090,-0.1973983280,0.0086050730
SZ,Akula,2021,,ENSG00000163884,0.2187109400,0.0043210430
SZ,Akula,2021,,ENSG00000127528,-0.1721262620,0.0433833040
SZ,Akula,2021,,ENSG00000136826,-0.2425797450,0.0041830420
SZ,Akula,2021,,ENSG00000162873,-0.2179094810,0.0011890530
SZ,Akula,2021,,ENSG00000256667,0.1149559850,0.0229168490
SZ,Akula,2021,,ENSG00000118162,-0.1123146940,0.0232161590
SZ,Akula,2021,,ENSG00000250148,0.1586209250,0.0317281930
SZ,Akula,2021,,ENSG00000233560,0.1659571060,0.0076174870
SZ,Akula,2021,,ENSG00000220378,0.1924196410,0.0129913000
SZ,Akula,2021,,ENSG00000233930,-0.1741776020,0.0315319490
SZ,Akula,2021,,ENSG00000112769,-0.1381109960,0.0435872590
SZ,Akula,2021,,ENSG00000109270,-0.1444491160,0.0066528310
SZ,Akula,2021,,ENSG00000132434,-0.1484349570,0.0470858830
SZ,Akula,2021,,ENSG00000131023,0.0485093080,0.0218945430
SZ,Akula,2021,,ENSG00000213626,-0.1741690870,0.0353895230
SZ,Akula,2021,,ENSG00000213398,-0.1600285650,0.0452355170
SZ,Akula,2021,,ENSG00000217783,0.1639711590,0.0258809290
SZ,Akula,2021,,ENSG00000166816,0.1146080940,0.0064946610
SZ,Akula,2021,,ENSG00000179241,-0.1451415630,0.0342306330
SZ,Akula,2021,,ENSG00000131981,0.1593036310,0.0401113480
SZ,Akula,2021,,ENSG00000153902,0.0987993550,0.0491539190
SZ,Akula,2021,,ENSG00000133067,-0.3597296120,0.0000226147
SZ,Akula,2021,,ENSG00000187416,-0.1947181420,0.0025772770
SZ,Akula,2021,,ENSG00000239961,-0.2066112890,0.0074517870
SZ,Akula,2021,,ENSG00000104972,-0.1865462900,0.0278463330
SZ,Akula,2021,,ENSG00000186818,-0.2104869980,0.0138995520
SZ,Akula,2021,,ENSG00000230530,0.1889273180,0.0034671850
SZ,Akula,2021,,ENSG00000225194,0.1983501250,0.0051307480
SZ,Akula,2021,,ENSG00000185433,0.1677297320,0.0058588500
SZ,Akula,2021,,ENSG00000188185,-0.1210783770,0.0224117170
SZ,Akula,2021,,ENSG00000224243,-0.1890342800,0.0184775940
SZ,Akula,2021,,ENSG00000223414,-0.2275057950,0.0061721770
SZ,Akula,2021,,ENSG00000241163,0.1687896090,0.0485666470
SZ,Akula,2021,,ENSG00000240024,-0.0981439160,0.0377034680
SZ,Akula,2021,,ENSG00000264247,0.1475207270,0.0072581920
SZ,Akula,2021,,ENSG00000236963,-0.1660327920,0.0426561470
SZ,Akula,2021,,ENSG00000232903,-0.1965080790,0.0178524700
SZ,Akula,2021,,ENSG00000227502,-0.2170849200,0.0106250400
SZ,Akula,2021,,ENSG00000231768,0.1857602020,0.0228148970
SZ,Akula,2021,,ENSG00000267014,-0.2045587450,0.0156882150
SZ,Akula,2021,,ENSG00000236882,0.1678321900,0.0311778300
SZ,Akula,2021,,ENSG00000237989,-0.1738687260,0.0387824810
SZ,Akula,2021,,ENSG00000226029,0.1623538300,0.0454339940
SZ,Akula,2021,,ENSG00000236714,-0.1837899890,0.0246974260
SZ,Akula,2021,,ENSG00000259448,0.1180975090,0.0408270970
SZ,Akula,2021,,ENSG00000251580,0.1452693030,0.0309014850
SZ,Akula,2021,,ENSG00000115318,-0.1251288810,0.0323950640
SZ,Akula,2021,,ENSG00000184574,-0.2156944780,0.0116643040
SZ,Akula,2021,,ENSG00000173621,-0.1316875250,0.0208769520
SZ,Akula,2021,,ENSG00000155530,-0.1480284400,0.0249575190
SZ,Akula,2021,,ENSG00000162337,-0.1469951420,0.0222934610
SZ,Akula,2021,,ENSG00000186648,-0.1277040430,0.0168312210
SZ,Akula,2021,,ENSG00000163827,0.1586591840,0.0455750430
SZ,Akula,2021,,ENSG00000181350,-0.1383646850,0.0385846090
SZ,Akula,2021,,ENSG00000171488,-0.0852808870,0.0219397590
SZ,Akula,2021,,ENSG00000135521,-0.0775605450,0.0483905530
SZ,Akula,2021,,ENSG00000153714,0.2459071690,0.0007498900
SZ,Akula,2021,,ENSG00000187398,-0.1766400270,0.0076908540
SZ,Akula,2021,,ENSG00000079257,-0.1866703470,0.0264041790
SZ,Akula,2021,,ENSG00000112799,-0.1747227420,0.0365162110
SZ,Akula,2021,,ENSG00000150551,-0.1742918180,0.0295254220
SZ,Akula,2021,,ENSG00000099949,-0.1211884700,0.0406437060
SZ,Akula,2021,,ENSG00000133315,0.1614923800,0.0013046770
SZ,Akula,2021,,ENSG00000254585,-0.1604181590,0.0497514500
SZ,Akula,2021,,ENSG00000081026,0.0942964980,0.0206957880
SZ,Akula,2021,,ENSG00000111196,0.1045504010,0.0030767000
SZ,Akula,2021,,ENSG00000196782,-0.1688613900,0.0111181320
SZ,Akula,2021,,ENSG00000117643,0.1020570570,0.0431106950
SZ,Akula,2021,,ENSG00000104774,-0.1480692620,0.0223010890
SZ,Akula,2021,,ENSG00000130479,0.1541807810,0.0430204490
SZ,Akula,2021,,ENSG00000137764,0.0843897760,0.0162004760
SZ,Akula,2021,,ENSG00000095015,-0.1515947010,0.0058584250
SZ,Akula,2021,,ENSG00000085511,0.0953618890,0.0451485930
SZ,Akula,2021,,ENSG00000142733,0.2479822300,0.0007523800
SZ,Akula,2021,,ENSG00000102882,0.0876778870,0.0328937590
SZ,Akula,2021,,ENSG00000019169,-0.1592526860,0.0121431320
SZ,Akula,2021,,ENSG00000219430,0.2081717730,0.0140429300
SZ,Akula,2021,,ENSG00000229619,0.1550772100,0.0341576180
SZ,Akula,2021,,ENSG00000172197,-0.2473288130,0.0037193570
SZ,Akula,2021,,ENSG00000166603,0.1623990040,0.0411440590
SZ,Akula,2021,,ENSG00000076003,0.1740237910,0.0010409160
SZ,Akula,2021,,ENSG00000112139,-0.1714276880,0.0116172480
SZ,Akula,2021,,ENSG00000112159,0.0616482700,0.0135952520
SZ,Akula,2021,,ENSG00000065833,0.0873572350,0.0475886400
SZ,Akula,2021,,ENSG00000123066,0.0505665860,0.0460052570
SZ,Akula,2021,,ENSG00000175221,0.0877224230,0.0344014610
SZ,Akula,2021,,ENSG00000042429,0.0717910210,0.0346188950
SZ,Akula,2021,,ENSG00000130772,-0.1690623180,0.0364519450
SZ,Akula,2021,,ENSG00000164758,0.1224048850,0.0177188620
SZ,Akula,2021,,ENSG00000067365,0.0963556960,0.0148352790
SZ,Akula,2021,,ENSG00000232489,0.2019409140,0.0154702810
SZ,Akula,2021,,ENSG00000037749,0.1409325570,0.0446928320
SZ,Akula,2021,,ENSG00000147324,0.1065439930,0.0366004420
SZ,Akula,2021,,ENSG00000198408,0.0884044520,0.0032634470
SZ,Akula,2021,,ENSG00000111341,0.1523089770,0.0164031480
SZ,Akula,2021,,ENSG00000135596,-0.1338251160,0.0017796250
SZ,Akula,2021,,ENSG00000116691,0.1231063020,0.0011452310
SZ,Akula,2021,,ENSG00000271605,-0.2345023500,0.0060535300
SZ,Akula,2021,,ENSG00000264834,0.2120262460,0.0129858170
SZ,Akula,2021,,ENSG00000254324,0.1818004130,0.0336782970
SZ,Akula,2021,,ENSG00000247095,0.2761967410,0.0011870980
SZ,Akula,2021,,ENSG00000265828,0.1806738690,0.0245986710
SZ,Akula,2021,,ENSG00000266262,0.1869127560,0.0268884800
SZ,Akula,2021,,ENSG00000266107,0.1762827260,0.0377177750
SZ,Akula,2021,,ENSG00000266038,0.2017760250,0.0135864650
SZ,Akula,2021,,ENSG00000264961,0.2318604690,0.0065534730
SZ,Akula,2021,,ENSG00000207963,0.2165497820,0.0080476300
SZ,Akula,2021,,ENSG00000274380,0.1784285490,0.0367816560
SZ,Akula,2021,,ENSG00000275458,0.1809899990,0.0328561850
SZ,Akula,2021,,ENSG00000176840,-0.2533447440,0.0007203740
SZ,Akula,2021,,ENSG00000136297,-0.1472752870,0.0423475050
SZ,Akula,2021,,ENSG00000087245,-0.1795814680,0.0310088080
SZ,Akula,2021,,ENSG00000138722,-0.1921134520,0.0187819430
SZ,Akula,2021,,ENSG00000075643,0.1709004740,0.0429194330
SZ,Akula,2021,,ENSG00000197629,-0.2580283980,0.0025083870
SZ,Akula,2021,,ENSG00000149573,0.1885664140,0.0092807000
SZ,Akula,2021,,ENSG00000011028,-0.1997321490,0.0141751830
SZ,Akula,2021,,ENSG00000262814,-0.1068025470,0.0237812690
SZ,Akula,2021,,ENSG00000172172,0.0943984950,0.0254284770
SZ,Akula,2021,,ENSG00000136897,0.0620008790,0.0336574750
SZ,Akula,2021,,ENSG00000173141,-0.0862725650,0.0124968890
SZ,Akula,2021,,ENSG00000113048,0.1473717770,0.0292103490
SZ,Akula,2021,,ENSG00000135097,-0.1717847080,0.0037204340
SZ,Akula,2021,,ENSG00000198899,-0.1075633380,0.0061153370
SZ,Akula,2021,,ENSG00000210176,0.1743922450,0.0407310090
SZ,Akula,2021,,ENSG00000210100,-0.2331717070,0.0063998410
SZ,Akula,2021,,ENSG00000169715,0.1761436870,0.0258274730
SZ,Akula,2021,,ENSG00000260549,0.1954453180,0.0214189850
SZ,Akula,2021,,ENSG00000205364,0.2973310350,0.0004938410
SZ,Akula,2021,,ENSG00000187193,0.2641515250,0.0013310880
SZ,Akula,2021,,ENSG00000125148,0.2172170800,0.0098864700
SZ,Akula,2021,,ENSG00000087250,0.2030481110,0.0010641930
SZ,Akula,2021,,ENSG00000149480,0.1420275210,0.0057388020
SZ,Akula,2021,,ENSG00000103248,0.0864914490,0.0198521980
SZ,Akula,2021,,ENSG00000014914,0.1704447610,0.0078005150
SZ,Akula,2021,,ENSG00000251449,-0.1938945200,0.0121659070
SZ,Akula,2021,,ENSG00000255823,-0.2212017310,0.0082331580
SZ,Akula,2021,,ENSG00000132613,-0.1387143820,0.0269882130
SZ,Akula,2021,,ENSG00000170681,-0.1225036040,0.0271449950
SZ,Akula,2021,,ENSG00000146085,0.0860363760,0.0016811810
SZ,Akula,2021,,ENSG00000157601,0.2129289580,0.0076382090
SZ,Akula,2021,,ENSG00000185697,0.1399239510,0.0418362540
SZ,Akula,2021,,ENSG00000235808,0.2553024330,0.0012309660
SZ,Akula,2021,,ENSG00000136286,0.1545614340,0.0321906890
SZ,Akula,2021,,ENSG00000167306,-0.1889057970,0.0087669380
SZ,Akula,2021,,ENSG00000066933,0.0799491310,0.0009347180
SZ,Akula,2021,,ENSG00000135040,0.0682410320,0.0048339620
SZ,Akula,2021,,ENSG00000110583,-0.1536908810,0.0317370800
SZ,Akula,2021,,ENSG00000166886,-0.1203283460,0.0310277860
SZ,Akula,2021,,ENSG00000267072,0.2720498270,0.0012707370
SZ,Akula,2021,,ENSG00000151503,-0.0692018990,0.0128561050
SZ,Akula,2021,,ENSG00000123338,-0.2520960370,0.0029169060
SZ,Akula,2021,,ENSG00000213672,0.0966468080,0.0442504250
SZ,Akula,2021,,ENSG00000185115,-0.0815647050,0.0194257740
SZ,Akula,2021,,ENSG00000138653,-0.2685285620,0.0011893100
SZ,Akula,2021,,ENSG00000184752,-0.1698390560,0.0431141070
SZ,Akula,2021,,ENSG00000183648,-0.0939773290,0.0234765700
SZ,Akula,2021,,ENSG00000100285,-0.2984155800,0.0001800170
SZ,Akula,2021,,ENSG00000117650,-0.1723182810,0.0320676070
SZ,Akula,2021,,ENSG00000197168,-0.1722870440,0.0440753750
SZ,Akula,2021,,ENSG00000233647,0.1635114800,0.0480335970
SZ,Akula,2021,,ENSG00000162992,0.1923498240,0.0209795340
SZ,Akula,2021,,ENSG00000164600,-0.1699947010,0.0334139270
SZ,Akula,2021,,ENSG00000167604,-0.2375208570,0.0033933940
SZ,Akula,2021,,ENSG00000146232,-0.1478492930,0.0442431400
SZ,Akula,2021,,ENSG00000001167,0.0983873280,0.0473994310
SZ,Akula,2021,,ENSG00000064300,-0.2491392050,0.0000425143
SZ,Akula,2021,,ENSG00000105374,-0.1250466120,0.0071544430
SZ,Akula,2021,,ENSG00000136352,-0.2657046480,0.0001733360
SZ,Akula,2021,,ENSG00000162711,-0.1811803200,0.0079641530
SZ,Akula,2021,,ENSG00000103202,-0.1215713780,0.0487369870
SZ,Akula,2021,,ENSG00000053438,-0.1834823190,0.0283711040
SZ,Akula,2021,,ENSG00000166741,0.1725994990,0.0340951740
SZ,Akula,2021,,ENSG00000139910,0.1472075700,0.0395744880
SZ,Akula,2021,,ENSG00000174576,-0.1792719840,0.0046067600
SZ,Akula,2021,,ENSG00000113971,0.1569910280,0.0155465330
SZ,Akula,2021,,ENSG00000198156,0.1394552200,0.0491826650
SZ,Akula,2021,,ENSG00000123358,-0.3525398990,0.0000250866
SZ,Akula,2021,,ENSG00000153234,-0.3201034010,0.0001018290
SZ,Akula,2021,,ENSG00000119508,-0.3477077330,0.0000420244
SZ,Akula,2021,,ENSG00000198435,-0.2637234740,0.0007584160
SZ,Akula,2021,,ENSG00000125841,0.1633580140,0.0434541280
SZ,Akula,2021,,ENSG00000111696,0.1970687020,0.0013130490
SZ,Akula,2021,,ENSG00000065057,-0.1331658430,0.0151345790
SZ,Akula,2021,,ENSG00000065320,-0.2228969310,0.0040072880
SZ,Akula,2021,,ENSG00000198400,-0.2222586180,0.0000927248
SZ,Akula,2021,,ENSG00000103274,-0.0956658190,0.0386627020
SZ,Akula,2021,,ENSG00000170584,0.0853354660,0.0238775390
SZ,Akula,2021,,ENSG00000168101,0.1929848330,0.0240022410
SZ,Akula,2021,,ENSG00000130045,0.2290833290,0.0064444010
SZ,Akula,2021,,ENSG00000111331,0.1871200230,0.0233750940
SZ,Akula,2021,,ENSG00000116774,-0.2332596050,0.0063679360
SZ,Akula,2021,,ENSG00000173391,-0.3916448020,0.0000024844
SZ,Akula,2021,,ENSG00000125741,-0.1338913140,0.0048761340
SZ,Akula,2021,,ENSG00000228914,-0.2229080410,0.0066155050
SZ,Akula,2021,,ENSG00000165202,-0.2085259920,0.0032671380
SZ,Akula,2021,,ENSG00000166368,-0.1737181190,0.0279994470
SZ,Akula,2021,,ENSG00000197882,0.1814030730,0.0328080460
SZ,Akula,2021,,ENSG00000255203,0.2102950230,0.0133845840
SZ,Akula,2021,,ENSG00000145623,0.2998569320,0.0003627100
SZ,Akula,2021,,ENSG00000198754,0.2715656630,0.0003335730
SZ,Akula,2021,,ENSG00000237624,0.1943259880,0.0117269510
SZ,Akula,2021,,ENSG00000169313,-0.2381227580,0.0040609620
SZ,Akula,2021,,ENSG00000181631,-0.2609885070,0.0018280590
SZ,Akula,2021,,ENSG00000117385,-0.0878535830,0.0171782120
SZ,Akula,2021,,ENSG00000107719,-0.1894974510,0.0069414890
SZ,Akula,2021,,ENSG00000238197,0.0873420840,0.0363401320
SZ,Akula,2021,,ENSG00000167081,-0.1866372200,0.0251738480
SZ,Akula,2021,,ENSG00000118946,-0.0999336200,0.0423132560
SZ,Akula,2021,,ENSG00000197479,0.1216094880,0.0311904830
SZ,Akula,2021,,ENSG00000253953,-0.2566183300,0.0024569740
SZ,Akula,2021,,ENSG00000276547,-0.1725326360,0.0365438210
SZ,Akula,2021,,ENSG00000126226,0.0787883690,0.0433762750
SZ,Akula,2021,,ENSG00000163710,0.1723277830,0.0274491300
SZ,Akula,2021,,ENSG00000185813,0.0814940030,0.0365715750
SZ,Akula,2021,,ENSG00000197646,-0.1667411980,0.0318667660
SZ,Akula,2021,,ENSG00000156973,-0.0883036190,0.0164429690
SZ,Akula,2021,,ENSG00000160191,-0.1376800630,0.0250833830
SZ,Akula,2021,,ENSG00000100311,-0.1206875850,0.0364071850
SZ,Akula,2021,,ENSG00000134853,-0.1676197040,0.0169303840
SZ,Akula,2021,,ENSG00000180867,-0.1109822130,0.0209136000
SZ,Akula,2021,,ENSG00000152256,0.1365051510,0.0421416690
SZ,Akula,2021,,ENSG00000131435,0.2310297490,0.0069406700
SZ,Akula,2021,,ENSG00000198300,-0.1507018790,0.0071799690
SZ,Akula,2021,,ENSG00000127980,0.0676779390,0.0417138090
SZ,Akula,2021,,ENSG00000143256,-0.1094127570,0.0140025120
SZ,Akula,2021,,ENSG00000214041,0.2154940480,0.0115688970
SZ,Akula,2021,,ENSG00000154330,-0.1847807530,0.0307777770
SZ,Akula,2021,,ENSG00000119403,0.1463472110,0.0268008530
SZ,Akula,2021,,ENSG00000131788,0.0599096190,0.0291414020
SZ,Akula,2021,,ENSG00000100100,0.1637952150,0.0279714660
SZ,Akula,2021,,ENSG00000085514,-0.1718619130,0.0275257740
SZ,Akula,2021,,ENSG00000179761,-0.1414793540,0.0365764630
SZ,Akula,2021,,ENSG00000116711,-0.1664594350,0.0371687900
SZ,Akula,2021,,ENSG00000126003,0.1349801830,0.0106216560
SZ,Akula,2021,,ENSG00000137841,-0.2032755800,0.0075632670
SZ,Akula,2021,,ENSG00000101333,-0.1307000160,0.0405157460
SZ,Akula,2021,,ENSG00000115556,0.1979539710,0.0068899000
SZ,Akula,2021,,ENSG00000197943,-0.1924696420,0.0166717170
SZ,Akula,2021,,ENSG00000166428,-0.3766937100,0.0000102756
SZ,Akula,2021,,ENSG00000115956,-0.1981934030,0.0185768810
SZ,Akula,2021,,ENSG00000166689,-0.1597100740,0.0439735320
SZ,Akula,2021,,ENSG00000147872,0.2598606430,0.0014393380
SZ,Akula,2021,,ENSG00000214456,0.2597270490,0.0002664800
SZ,Akula,2021,,ENSG00000166851,0.1333491830,0.0325901910
SZ,Akula,2021,,ENSG00000148123,-0.1584891940,0.0320413940
SZ,Akula,2021,,ENSG00000188313,0.1805027860,0.0310775040
SZ,Akula,2021,,ENSG00000146281,0.1223595590,0.0046916130
SZ,Akula,2021,,ENSG00000140464,0.1380834720,0.0221101280
SZ,Akula,2021,,ENSG00000105819,0.0976531650,0.0016173400
SZ,Akula,2021,,ENSG00000039650,-0.0743290690,0.0469968880
SZ,Akula,2021,,ENSG00000146453,0.1983211820,0.0185550720
SZ,Akula,2021,,ENSG00000146278,0.1355118160,0.0025501370
SZ,Akula,2021,,ENSG00000133110,0.2820416180,0.0003985200
SZ,Akula,2021,,ENSG00000128059,0.1058816430,0.0164538430
SZ,Akula,2021,,ENSG00000138621,0.1231770750,0.0394023520
SZ,Akula,2021,,ENSG00000258591,0.2836262210,0.0006827920
SZ,Akula,2021,,ENSG00000254463,-0.1402264970,0.0121224470
SZ,Akula,2021,,ENSG00000118898,0.1862839010,0.0107332280
SZ,Akula,2021,,ENSG00000163644,0.0851677870,0.0482661500
SZ,Akula,2021,,ENSG00000204619,-0.0593699590,0.0460194050
SZ,Akula,2021,,ENSG00000125503,-0.0918084810,0.0162907590
SZ,Akula,2021,,ENSG00000106341,-0.1983611510,0.0197640430
SZ,Akula,2021,,ENSG00000162869,0.0892512220,0.0221067110
SZ,Akula,2021,,ENSG00000057657,-0.2205181680,0.0084334980
SZ,Akula,2021,,ENSG00000130711,-0.1620642360,0.0443023320
SZ,Akula,2021,,ENSG00000167815,-0.1926844090,0.0088462040
SZ,Akula,2021,,ENSG00000126432,-0.1093394550,0.0246004340
SZ,Akula,2021,,ENSG00000186314,0.1834737440,0.0035298390
SZ,Akula,2021,,ENSG00000180644,-0.1607720110,0.0269308410
SZ,Akula,2021,,ENSG00000146143,0.1212243040,0.0146330660
SZ,Akula,2021,,ENSG00000175785,-0.1584502790,0.0282132070
SZ,Akula,2021,,ENSG00000132356,-0.0679357660,0.0439036570
SZ,Akula,2021,,ENSG00000131791,0.1413576870,0.0009184750
SZ,Akula,2021,,ENSG00000163932,-0.1131023850,0.0342364880
SZ,Akula,2021,,ENSG00000198890,-0.1023071830,0.0204004650
SZ,Akula,2021,,ENSG00000155066,0.1412726700,0.0238642210
SZ,Akula,2021,,ENSG00000230461,0.1925437290,0.0138274520
SZ,Akula,2021,,ENSG00000110844,-0.0744394280,0.0089979300
SZ,Akula,2021,,ENSG00000174231,0.0536364080,0.0181358280
